Ticker,Latest Close,Close 1d (%),Close 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score,Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
SIRI,23.07999992370605,-1.5778286874009573,1.0065625312761193,45.73484558293002,38.712710413049656,44.27467318038482,-0.300390453505798,0.7134058276558021,42.25408046787953,65.39805063497083,52.955537285745265,16.8,-1.1751869090853457,47.68741273470668,47.99588816760615,39.97401326575535,-5.771758735117231,N/A,4.30065991462947,14445,20.636378820778354,N/A,428538,0.6969443478424333,N/A
SMTC,51.0,-0.17616001628320957,1.1503408411702842,47.95649333742456,51.903499070899095,71.5905729170348,-0.014046627054328818,-1.1305902991826184,59.33324700011685,116.48555891192474,84.8404192917466,42.8,-0.6373711120505225,91.7974155288022,84.9605757647973,81.32605084656382,-2.8441632954142686,N/A,-9.735477929529011,15394,278.13804961925814,N/A,34391,6.53635265326353,N/A
SPR,40.13999938964844,-1.954077342197627,-1.084283936797482,21.01566704309785,20.869429368371005,31.6146864776799,0.5096065372872722,1.5788076579971833,21.28375062035605,32.30560734743656,27.73807495570334,80.4,1.0898346734223847,26.804002201357925,26.832308164339665,40.934038839771596,13.488808144466613,N/A,-9.319352362091696,3672,-0.1631321370309951,N/A,40442,1.6590417776884019,N/A
SSRM,17.520000457763672,2.396258520084793,4.410010374475721,60.6060529519607,54.18085844857766,56.17362105315432,0.09754448074495337,-2.3929597631087587,51.01595679568665,63.738963815724816,56.78287027623925,33.2,-0.23729547113370542,56.53044776581528,56.84401109068421,55.172661527106726,-33.16919250277237,N/A,1.0009595260475947,2691,15.543151567196222,N/A,78726,0.6726342710997442,N/A
STNG,48.68999862670898,-0.5717839228392149,4.060691758933298,36.46914393133149,41.73505956133943,48.27476825327452,-0.026886945507463143,0.6159169042397654,27.314495961944857,50.05366031890068,38.14371906343714,82.8,1.1601090559160192,45.39926839387811,41.28722134059631,46.05303081473892,-3.8303927948778895,N/A,2.2217374385356052,2325,-8.680282796543597,N/A,59215,-0.19046655879180152,N/A
STWD,20.149999618530277,-0.49382904429492847,1.5113311400265976,21.867261125063237,17.83669253267603,26.42016986468337,0.0291580480629068,-0.08363779096242138,15.187080274781897,27.241652308937,21.36658329121137,88.8,1.2466587193000342,22.81886122352479,21.28333437112728,26.732181218236395,-5.774835490924801,N/A,-0.3120113535530251,8216,-12.493343274044094,N/A,148278,0.7289154580347135,N/A
SYNA,70.38999938964844,-1.4835515799414294,0.3850493903176111,45.5275226938224,39.595388042995374,64.77926816438003,0.04924036409211872,1.941659161906762,43.20856064955044,70.88176045042518,56.037681067443806,77.60000000000001,0.9747372028585594,58.80440087200876,56.00757380634956,56.267074990277756,-0.7813482567555368,N/A,8.512193174102272,1832,1.0479867622724766,N/A,9649,4.099687129140145,N/A
TAP,51.61000061035156,-2.272298299061134,0.9585322549002854,24.60319404828912,20.969319996518795,22.54085152484445,1.0326033253062128,-0.1524006936599073,21.41426398475403,30.465627256458266,25.847696955346734,10.0,-1.1769598324450758,26.13265310763903,25.245427766699606,27.801840510060156,-0.00795252716698735,N/A,-5.2609889852157075,1724,42.244224422442244,N/A,26255,0.8217810375945624,N/A
TMDX,114.97000122070312,-4.071754122276183,-8.499801174277046,61.59909556924463,57.80749974829362,62.11850510776928,0.7106458518064394,0.7682240049861516,48.04889757933939,89.98010140634058,70.58076768727368,41.6,-0.661775306012974,62.65958792665513,72.78826559974028,65.4026029443614,1.425940253006437,N/A,-3.2840978365921245,2445,42.151162790697676,N/A,32096,0.545078629158574,N/A
TMHC,68.0,-2.0737361618345704,-0.1615043449799122,44.87280362883217,38.20281965258097,40.069950440655326,0.3440161664785465,3.28915625576846,29.894987798898654,40.069950440655326,33.52614128127208,99.6,2.5971224787586547,36.34617994543147,34.70694360865163,31.267922993816065,-25.361120715157238,N/A,8.802027446839261,305,13.805970149253731,N/A,2498,1.9175846593227255,N/A
TRIP,17.030000686645508,-3.730920449332078,1.8540752752508387,51.33297061110363,58.23579610938583,66.92857256030591,0.41855568808594046,0.18308772597116377,40.13308516102891,68.44697071082302,54.52186022457255,89.60000000000001,1.3174640371361725,58.83342249070401,54.17949550870493,51.00327390127093,2.4319161548522112,N/A,15.92529865903498,8318,-29.716941275876636,N/A,142167,-1.0530345211581293,N/A
TSLX,24.059999465942383,-0.12453585079070645,0.12483886158832529,17.154004436827353,15.520255711961402,23.950325624169714,0.006965486315352704,0.09889054410872203,11.724165858521554,24.26265755153966,17.084734477149627,90.0,1.3257539073798799,20.135043934422782,18.19929087000313,28.928295789060826,24.266776826864994,N/A,-4.977970164891111,766,19.6875,N/A,9137,4.30365296803653,N/A
TTEK,36.34000015258789,-1.3036380940106351,2.049984638371847,22.178053601687218,18.291966223370483,30.177879796259667,0.24082481797692692,1.0461385909455672,25.401424586562374,37.52677815191542,32.387257912822065,28.799999999999997,-0.5736895014429275,29.62840305198039,31.809527695080224,37.82271802276836,4.281960225996923,N/A,-7.644838226508696,3587,0.6171107994389902,N/A,26343,-0.03415300546448088,N/A
TXNM,56.7599983215332,0.05287992162689947,0.19416909566021465,5.292480925151068,4.8599443113966085,20.164317328861944,3.877784172022715e-05,-0.25025430903845824,16.05848836484916,28.93352957268592,21.64918775821601,52.0,-0.35439168635435836,22.254622103226165,20.76325859553632,10.662038143887179,-6.705288979802789,N/A,9.502279184974766,240,-2.834008097165992,N/A,1480,0.2031144211238998,N/A
UAA,5.070000171661377,-1.3618618023832767,-1.9342341036144073,68.11108169530927,60.70458693535957,68.57490694454887,-0.05094776044760937,0.15512465856876706,41.49746992880288,71.13293706739309,59.83555830307944,87.2,1.331848797662853,57.89434722915019,61.90420867208608,59.72419614200714,6.358654935967261,N/A,8.850710802541734,5425,43.404705260375366,N/A,415846,0.4109681656621851,N/A
UGI,35.119998931884766,-0.566253580598873,1.5322312141048735,18.51849972123206,18.65653235255292,21.74722824514281,-0.2940539038179607,0.2920861769150281,19.520124027585588,33.99359067657839,26.622454693045057,15.6,-1.0134996041092759,21.62900027253645,26.033310779095263,32.71787992643319,-7.6260198443381695,N/A,-10.97065168129038,1764,4.378698224852071,N/A,39397,0.3310667990933863,N/A
UPST,69.1500015258789,0.435734289624677,5.895862625105123,83.05941057531832,74.98927671146097,88.25661791796448,-0.003599926897202877,0.1264923606495429,82.50365758206995,112.94403718452983,97.76599834007956,9.2,-1.2328064311255538,88.65423816087151,93.00122114054,77.79978782900378,1.3375472863520406,N/A,10.4568300889607,69466,-49.18807419977764,N/A,406219,23.76914569159098,N/A
VAC,77.58000183105469,-2.2182941619262615,3.4124304219425547,43.89435362247887,38.96878562004703,57.38165563611346,0.03638707392997043,1.6486091552113922,36.83318906657696,59.26270414242292,46.27960125788822,81.2,1.3018488587188126,49.43706551264499,47.06789877617175,40.24952375058558,-15.258775721848997,N/A,17.132131885527876,377,-10.874704491725769,N/A,2491,1.219016659894352,N/A
VAL,49.220001220703125,0.1016942314823866,7.069827961058057,48.76805806601159,45.74647562326636,65.34084228607631,-0.312355662518925,1.247855477963899,38.64974123131944,66.83439749517736,50.779446790920254,83.2,1.2657485336764398,57.36309770796547,52.78362566419072,47.46783090942025,8.973465413222566,N/A,17.87301137665606,3469,-30.91017725552679,N/A,60098,-0.25559317533027953,N/A
VERX,25.36000061035156,-1.8955503438577055,-1.8575833568184381,67.08028155201906,55.90312401399464,49.96697005628005,-0.43706885079723484,-0.14908013281580798,30.693380970605112,56.156737290978,44.0529062394495,56.8,0.6530369827920114,52.01481496702125,49.31980374247328,68.10235588326701,18.291409024823718,N/A,-18.135385826986962,798,-8.064516129032258,N/A,3346,7.312379730596537,N/A
VIAV,11.029999732971191,-0.6306364512869349,2.7959012444872644,29.588303557801105,24.562106297100897,37.34731699008057,0.03182863001785529,0.915365023578865,30.95245173658973,50.66968116825882,39.709872314521185,58.4,-0.41854536717640733,40.81598841657125,38.29717932412752,40.53155398702689,-14.628521568648981,N/A,-3.184236996946318,754,-29.268292682926827,N/A,11218,-5.237371177563778,N/A
VNET,7.840000152587891,-5.42822450344801,1.1612922914566532,81.9852176559523,82.88719178627386,95.08860860094866,0.2162416501228842,1.9666435263055466,73.58863804751135,112.29919986398068,97.72243050862762,30.4,-0.28113171084407157,99.13772303308724,99.8234860796591,94.86648155123152,-24.078251334203983,N/A,0.2221270497171446,5034,-19.09353905496625,N/A,79484,3.225974025974026,N/A
VRNS,57.959999084472656,-1.945527853162488,-0.9061422102664464,33.70211256168802,30.65342785292384,30.841782094032293,0.6582699886427151,-0.8326882379011151,25.859456702560152,42.395588411153575,34.769339712995496,12.4,-1.0278699906417312,31.7493987526016,32.52243418625597,40.593715251590694,7.35319736821313,N/A,-9.751933157558401,739,6.17816091954023,N/A,5465,11.25814332247557,N/A
W,73.23999786376953,-5.909556385580052,-7.36149743808282,58.94074969240792,50.819087116681125,91.19649201376198,0.7271991552226954,-0.657353174704887,56.88626887546771,99.03431536187334,75.514900679549,64.4,0.9852984149824782,81.79784893882547,75.9839414474354,70.88171048594275,-32.21857289534265,N/A,20.314781527819235,35758,87.43054827550057,N/A,269650,4.098303697584101,N/A
WB,11.550000190734863,0.6097617708170996,-3.266326661260382,48.747596216540536,38.66311867986473,41.9412898344396,-0.012879664674370093,0.02063545022720103,38.43480421995937,57.76671182636861,48.527818784654954,15.6,-1.0965632504899339,43.251204426219424,48.49791880831507,98.1449142120227,1.0200637514881485,N/A,-56.2036243775831,1079,14.543524416135881,N/A,60808,1.0754475490766442,N/A
WIX,132.3699951171875,0.4172263407754363,2.795675021575242,49.47279218489864,39.90699266291625,52.78430387759376,0.002102200361280266,-0.788557156230997,32.399959863729904,54.88521586996209,45.4346467312538,83.2,1.1735990135250056,48.11731067090312,46.65847736634326,50.62369519591579,-10.190873006815197,N/A,2.1606086816779637,6838,-10.789302022178735,N/A,33965,4.161555446516192,N/A
WK,78.56999969482422,-1.7629452399705852,2.2780525995210423,88.70046976894467,65.92251026187455,63.54225518129441,0.10393342689473176,-0.7279648111810242,27.30349263631675,64.00821244415384,40.66540648809053,97.2,2.15173061910177,55.756344953315896,50.03500701578659,46.57791400759158,-8.827834598397907,N/A,16.964341173702827,313,3.9867109634551494,N/A,2698,2.6245720806390263,N/A
XMTR,47.86000061035156,-2.8322006446299977,0.9917730043393691,118.41146263328002,91.63904471914086,87.22100567648415,0.2098944699230556,0.7855545819859174,63.19305916608231,88.97111787461903,75.67398552149416,92.80000000000001,1.6039618475401198,78.5066641886639,75.09466162321364,77.33484603789064,1.0443072449045452,N/A,9.886159638593512,1273,-0.23510971786833856,N/A,5763,0.6461753405518686,N/A
