Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
PAR,PAR Technology Corporation,,52.3,52.45,51.0,,,2.35,,-0.53,,0.49,,2.66,2.35,1.78,0.52,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EQT,EQT Corporation,,51.35,53.17,51.14,,,-2.58,,0.52,,0.67,,0.38,1.5,1.32,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ON,ON Semiconductor Corporation,,51.25,51.33,50.19,,,0.51,,-0.23,,0.04,,0.17,2.24,2.58,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BE,Bloom Energy Corporation,,50.85,50.97,49.25,,,1.82,14.24,-0.08,,0.63,,0.21,1.46,1.07,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,"PTC Therapeutics, Inc.",,49.78,50.7,48.86,,,0.65,1.9,2.07,,1.21,,0.22,2.1,1.83,1.85,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,"BridgeBio Pharma, Inc.",,49.59,50.8,48.81,,,1.47,1.45,3.86,,3.28,,0.12,1.53,1.32,1.59,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,DraftKings Inc.,,47.8,48.33,47.54,,,0.19,,1.09,,1.61,,0.17,1.54,1.34,1.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BMY,Bristol-Myers Squibb Company,,47.63,47.84,47.19,,,0.89,,0.93,,0.43,,0.01,1.25,1.1,0.36,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,"Xometry, Inc.",,47.45,48.99,47.29,,,-1.47,6.56,0.36,,-0.49,,0.3,1.77,1.62,1.65,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GBX,"Greenbrier Companies, Inc. (The)",,47.17,47.18,46.62,,,0.86,,0.64,,1.54,,4.36,1.46,1.25,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PRGS,Progress Software Corporation,,46.84,46.85,45.5,,,3.22,,0.82,,0.35,,0.21,1.35,1.16,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,Exact Sciences Corporation,,46.71,47.47,46.16,,,1.3,-0.62,1.56,,0.96,,2.35,2.26,2.44,1.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,Rocket Lab Corporation,,46.25,48.74,45.82,,,-3.91,,-4.28,,-2.51,,0.26,1.87,0.8,0.75,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,"Super Micro Computer, Inc.",,44.76,45.01,43.87,,,0.9,,1.4,,0.53,,17.75,2.91,2.69,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FE,FirstEnergy Corp.,,43.77,43.87,43.58,,,0.41,,0.03,,0.41,,0.85,0.64,0.63,0.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AORT,"Artivion, Inc.",,43.74,44.3,43.68,,,-0.66,,0.45,,0.65,,0.06,0.86,0.7,0.51,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,Sphere Entertainment Co.,,43.0,43.75,42.97,,,-1.6,,-3.85,,-0.76,,2.75,1.76,1.57,1.49,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
IONS,"Ionis Pharmaceuticals, Inc.",,42.75,43.08,41.94,,,1.38,-0.14,1.2,,0.56,,6.21,1.33,1.33,1.04,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
REXR,"Rexford Industrial Realty, Inc.",,41.78,42.65,41.53,,,4.42,6.2,4.77,,3.98,,0.45,0.96,1.07,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,"Encore Capital Group, Inc.",,41.75,42.01,41.06,,,1.04,,-0.58,,-0.61,,0.36,1.38,1.4,0.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPR,"Spirit AeroSystems Holdings, Inc.",,41.74,41.88,41.23,,,0.58,5.3,0.89,,2.31,,0.63,0.75,1.04,1.12,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BILL,"BILL Holdings, Inc.",,41.63,41.94,41.08,,,2.46,-0.05,1.02,,1.64,,1.22,2.28,3.67,6.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FLR,Fluor Corporation,,41.1,41.31,40.38,,,-0.75,0.54,-1.12,,-1.63,,0.96,1.57,1.22,1.11,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
U,Unity Software Inc.,,40.34,40.82,39.09,,,0.67,,-0.15,,-1.32,,0.29,1.42,1.61,2.8,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
COLL,"Collegium Pharmaceutical, Inc.",,38.79,39.1,38.29,,,0.54,,0.1,,0.0,,0.18,1.11,0.98,0.95,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CYTK,"Cytokinetics, Incorporated",,37.83,39.15,37.6,,,-0.94,1.37,1.05,,1.92,,0.17,1.93,2.17,1.21,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ZD,"Ziff Davis, Inc.",,37.79,38.4,37.07,,,0.13,,0.16,,-0.51,,0.23,1.59,1.72,1.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNP,"CenterPoint Energy, Inc.",,37.73,37.83,37.51,,,0.08,,-0.11,,0.09,,1.35,0.61,0.54,0.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ENPH,"Enphase Energy, Inc.",,37.56,38.42,37.4,,,-1.05,5.27,-2.91,,-1.16,,0.11,3.26,6.74,3.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,"Match Group, Inc.",,37.44,37.67,37.29,,,0.38,1.16,-0.16,,0.78,,6.05,0.93,1.25,0.84,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,"Tetra Tech, Inc.",,36.98,37.17,36.72,,,0.46,3.7,0.87,,1.38,,0.52,0.95,0.82,0.24,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PPL,PPL Corporation,,36.62,36.86,36.46,,,0.27,,0.63,,0.58,,0.1,0.56,0.48,0.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WGO,"Winnebago Industries, Inc.",,36.47,36.75,35.87,,,1.76,,0.25,,0.42,,0.04,1.53,1.68,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NBR,Nabors Industries Ltd.,,36.19,36.48,34.49,,,4.5,,2.44,,0.25,,0.07,3.03,4.6,16.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SLB,Schlumberger Limited,,35.98,36.22,35.22,,,1.87,,1.77,,0.6,,0.01,1.04,1.2,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,H World Group Limited,,35.64,35.98,35.35,,,-2.3,1.37,-1.48,,-1.61,,0.31,1.03,1.15,0.83,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GDS,GDS Holdings Limited,,33.67,33.94,33.25,,,-0.38,-0.68,-3.69,,-1.16,,9.85,1.58,1.04,1.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,"Omnicell, Inc.",,33.23,33.33,32.48,,,1.56,,-0.51,,-0.22,,0.87,1.34,1.74,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LUV,Southwest Airlines Co.,,33.19,33.64,33.03,,,-0.63,,0.39,,1.65,,0.17,0.95,0.85,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SEDG,"SolarEdge Technologies, Inc.",,33.09,33.42,31.88,,,2.6,,-0.99,,0.28,,0.22,1.6,6.11,6.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,Immunocore Holdings plc,,32.65,33.08,32.42,,,0.12,,0.39,,0.81,,0.42,1.53,2.22,2.24,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BOX,"Box, Inc.",,32.46,33.78,31.11,,,4.17,2.98,6.78,,-0.16,,0.14,0.69,0.64,0.66,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DOCN,"DigitalOcean Holdings, Inc.",,32.36,32.42,30.83,,,5.13,7.12,3.05,,1.55,,0.69,1.56,1.59,1.79,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CCL,Carnival Corporation & plc,,32.34,32.4,31.77,,,1.47,,1.54,,2.12,,0.01,0.79,0.62,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AR,Antero Resources Corporation,,31.3,32.09,31.29,,,0.55,,2.66,,3.57,,0.09,1.18,1.1,0.91,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ENOV,Enovis Corporation,,31.02,31.76,30.88,,,-0.48,,0.03,,-0.15,,1.42,1.37,1.35,1.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
IIIV,"i3 Verticals, Inc.",,30.96,31.49,30.64,,,0.72,,0.25,,0.13,,0.16,0.85,0.85,1.04,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
JD,"JD.com, Inc.",,30.82,30.88,30.55,,,-3.11,,-4.6,,-3.81,,4.52,0.99,1.06,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RNG,"RingCentral, Inc.",,30.72,30.86,30.44,,,1.59,4.45,-0.91,,1.3,,0.4,1.09,1.37,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AMPH,"Amphastar Pharmaceuticals, Inc.",,30.49,30.94,30.1,,,0.49,,0.47,,0.57,,0.77,1.12,1.31,0.86,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,"MGP Ingredients, Inc.",,29.77,29.87,28.67,,,3.91,,1.39,,0.67,,0.36,1.56,2.39,0.79,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNX,CNX Resources Corporation,,29.07,29.47,29.01,,,-0.41,2.54,0.68,,1.54,,1.44,1.0,0.7,0.85,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,IMAX Corporation,,28.96,28.97,27.69,,,4.4,,3.95,,0.65,,2.2,0.8,0.64,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CDP,"CPI Aerostructures, Inc.",,28.89,28.93,28.59,,,1.12,2.92,0.16,,0.11,,2.58,0.57,0.53,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DBX,"Dropbox, Inc.",,28.82,28.84,28.4,,,2.05,1.41,0.73,,0.89,,0.08,0.66,0.59,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
APLS,"Apellis Pharmaceuticals, Inc.",,28.22,28.51,27.74,,,1.04,6.17,1.93,,1.54,,0.1,1.26,2.32,2.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",,28.01,28.26,27.9,,,-0.25,0.47,-1.33,,-0.23,,0.95,0.88,0.98,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
KHC,Kraft Heinz Company (The),,27.89,27.93,27.53,,,0.69,,0.68,,0.77,,2.79,0.59,0.56,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WKC,Wolters Kluwer N.V.,,27.1,27.17,26.59,,,1.69,,1.78,,0.62,,1.36,0.64,0.64,0.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,"Five9, Inc.",,27.01,27.02,26.04,,,3.92,,0.9,,0.58,,0.12,1.39,2.24,2.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,"Groupon, Inc.",,26.25,26.5,25.93,,,0.0,,-0.28,,0.35,,7.49,1.09,0.87,3.04,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,"Pacira BioSciences, Inc.",,26.13,26.86,25.98,,,0.54,,3.11,,3.32,,14.23,0.97,1.25,1.97,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNK,"Cinemark Holdings, Inc.",,25.93,26.1,25.75,,,0.19,-2.45,-0.65,,0.45,,1.77,0.91,0.71,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NOG,"Northern Oil and Gas, Inc.",,25.76,26.0,25.16,,,1.78,10.84,1.96,,0.96,,1.0,1.07,1.04,3.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,"Magnite, Inc.",,25.57,25.84,25.04,,,1.71,17.08,-0.69,,-0.08,,13.68,0.79,0.6,0.69,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VERX,"Vertex, Inc.",,25.27,25.34,24.9,,,1.61,0.24,-2.73,,0.61,,0.13,1.52,1.14,1.07,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,"SoFi Technologies, Inc.",,24.96,25.81,24.88,,,-2.58,,-2.99,,-2.43,,0.12,0.72,0.47,0.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,Norwegian Cruise Line Holdings Ltd.,,24.88,25.01,24.53,,,0.48,,0.7,,0.99,,0.0,0.84,0.73,1.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EYE,"National Vision Holdings, Inc.",,24.39,24.42,23.98,,,-0.65,,-0.75,,1.14,,0.56,0.59,0.77,1.21,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VECO,Veeco Instruments Inc.,,24.0,24.77,23.72,,,-3.11,,-2.52,,-3.73,,0.14,0.88,0.89,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,"BrightSpring Health Services, Inc.",,23.93,24.09,23.76,,,-0.17,1.27,-0.66,,0.04,,0.54,0.86,0.86,0.86,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,Sirius XM Holdings Inc.,,23.66,23.71,22.97,,,2.25,6.82,-0.17,,-0.35,,2.69,0.9,1.36,3.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,Fiverr International Ltd.,,23.19,23.28,22.85,,,0.96,,-0.92,,-0.46,,0.45,1.16,1.32,4.65,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CENX,Century Aluminum Company,,22.7,22.71,21.81,,,1.11,3.94,0.18,,-1.58,,2.97,0.97,0.7,0.83,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
