Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
LCII,103.38,104.28,102.71,104.63,452,0.0,0.32,32.47,47.01,-27.35,8.1,0.0,-7.38,"1,525",0.39,1.53,0.5587,312 of 371,335 of 371,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981
HASI,27.62,27.8,27.48,27.88,"8,095",0.0,-0.83,35.26,60.36,-4.88,5.28,23.12,181.86,"32,714",0.17,4.38,0.9899,125 of 371,210 of 371,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981
VRM,25.25,28.1,25.02,28.1,N/A,0.0,-8.94,67.69,,,,,,N/A,,,,367 of 371,367 of 371,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SENS,0.44,0.44,0.44,0.45,756,0.0,-1.77,58.31,134.84,-18.63,-29.27,4.85,-50.75,"91,836",0.25,3.25,0.8688,282 of 371,141 of 371,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981
UBER,95.45,94.5,92.77,95.47,"62,783",0.0,2.7,32.06,44.44,-8.61,2.48,-39.3,-21.1,"1,543,676",1.48,1.35,0.9772,34 of 371,21 of 371,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
NET,218.56,217.92,214.85,219.2,"18,180",0.0,6.25,38.79,58.05,8.79,0.08,71.66,49.79,"191,789",1.03,1.79,0.9394,79 of 371,103 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
AG,9.14,9.47,9.1,9.47,"79,755",0.0,-3.48,56.19,79.37,15.31,5.69,80.68,-18.84,"866,942",1.08,6.48,0.9231,26 of 371,33 of 371,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
JBLU,5.14,5.17,5.08,5.32,"7,426",0.0,-5.69,56.98,76.26,-27.43,-9.24,-15.86,-69.82,"582,994",0.68,3.82,0.8397,131 of 371,53 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
VIAV,11.69,11.61,11.55,11.72,"1,418",0.0,1.65,31.37,79.78,50.14,50.15,1.0,78.14,"12,443",3.81,16.35,1.0369,236 of 371,261 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
PENN,20.06,20.07,20.01,20.43,"8,404",0.0,2.29,41.89,72.87,12.1,2.16,-14.29,8.41,"215,534",0.54,-1.93,0.9565,121 of 371,98 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#F87171
GDS,34.26,33.14,33.13,35.01,"8,044",0.0,0.29,64.51,81.72,-2.26,11.56,-49.92,-54.24,"100,266",4.12,4.66,0.943,126 of 371,132 of 371,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
CENX,21.74,22.02,21.56,22.64,"3,985",0.0,-1.9,53.13,87.69,27.54,39.95,36.85,103.32,"68,953",1.71,2.35,0.8583,160 of 371,163 of 371,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
BB,3.75,3.86,3.71,3.87,"7,839",0.0,-0.53,39.89,72.56,-3.67,0.71,-25.72,-6.73,"318,355",1.62,2.74,0.9229,130 of 371,83 of 371,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
VRNS,57.36,57.57,56.67,57.7,301,0.0,3.48,27.48,51.2,-2.96,-48.53,4.88,-86.08,"6,943",0.14,22.65,0.5917,326 of 371,289 of 371,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981
NTRA,176.37,167.63,167.6,176.56,"1,124",0.0,5.28,36.99,53.04,6.39,19.78,-48.96,-48.84,"17,999",2.24,2.32,0.9617,249 of 371,241 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
ORA,90.26,90.42,89.7,90.58,815,0.0,-1.0,23.01,36.55,0.29,-15.05,4.35,-49.25,"37,573",0.14,0.24,0.7664,276 of 371,201 of 371,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981
WDC,94.54,92.95,92.7,95.36,"43,298",0.0,10.06,33.26,59.05,33.63,15.82,-5.03,-10.34,"345,317",3.32,27.0,0.8888,45 of 371,76 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
CAMT,82.73,81.41,81.41,83.7,895,0.0,7.82,47.25,51.77,-1.06,-1.93,7.96,-42.48,"21,867",0.24,7.53,1.1318,270 of 371,227 of 371,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981
PTON,7.94,8.02,7.85,8.14,"14,224",0.0,4.47,72.48,78.63,-3.43,-4.32,-6.61,1.17,"612,156",-0.05,3.1,1.1612,97 of 371,51 of 371,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981
BKNG,5571.83,5570.64,5517.5,5604.43,"9,942",0.0,-0.03,21.16,41.38,6.02,-81.61,1.53,11.37,"33,352",1.2,0.93,0.926,115 of 371,209 of 371,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981
MAXN,3.99,3.82,3.81,4.03,921,0.0,8.72,101.7,194.49,-44.3,,1.21,4.78,"50,285",-0.03,-0.0,0.7041,265 of 371,180 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF
DBX,31.2,30.47,30.34,31.29,"5,274",0.0,7.7,22.08,36.27,-11.44,-3.65,-32.45,-15.22,"75,098",0.29,7.17,1.0827,146 of 371,157 of 371,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
SO,91.21,90.68,90.53,91.5,"4,874",0.0,-0.49,15.53,21.22,-3.88,-0.92,-12.48,-25.08,"95,317",0.4,-1.44,0.8146,150 of 371,139 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171
WB,12.27,11.7,11.7,12.28,"1,039",0.0,3.9,37.84,88.98,-4.85,10.11,-64.64,-72.17,"63,422",2.09,5.08,0.769,257 of 371,169 of 371,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
GCI,4.1,4.12,4.08,4.19,"1,669",0.0,-1.91,50.97,65.45,3.94,10.73,0.3,85.44,"15,576",0.49,6.52,,223 of 371,249 of 371,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
BILI,24.12,23.57,23.54,24.57,"21,468",0.0,8.26,46.51,66.99,15.59,6.7,-4.28,66.12,"365,047",1.18,1.92,0.9575,72 of 371,69 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
AFRM,88.42,86.01,84.53,88.9,"99,056",0.0,3.65,65.47,72.95,6.77,0.12,74.12,52.08,"522,008",2.43,4.12,0.9719,24 of 371,54 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
FWONK,101.49,102.0,100.29,102.47,166,0.0,1.45,19.84,37.4,5.57,10.54,-68.56,-21.33,"1,281",34.28,34.56,0.9102,346 of 371,341 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
EXAS,55.41,53.83,53.6,55.58,"3,061",0.0,12.46,40.46,59.44,3.18,4.0,-6.76,-17.02,"55,674",0.73,3.13,0.9449,176 of 371,176 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
SPR,40.87,41.01,40.6,41.27,"3,796",0.0,-0.97,19.24,51.87,13.02,10.41,-0.81,-5.99,"41,094",0.02,0.29,1.0378,163 of 371,195 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
Z,87.19,89.1,87.12,89.62,"17,345",0.0,4.42,33.93,46.74,2.88,-0.46,26.04,124.97,"169,219",2.92,8.78,0.9545,84 of 371,109 of 371,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981
BFH,64.22,65.34,63.01,65.64,"2,341",0.0,-2.5,35.34,55.22,-0.81,12.42,-31.45,-9.79,"6,719",3.23,25.28,0.7946,200 of 371,292 of 371,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
JD,33.87,33.0,32.75,33.93,"282,990",0.0,8.56,33.48,52.39,6.09,14.93,-42.44,75.23,"1,900,863",10.67,24.85,0.8542,14 of 371,19 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
PCRX,26.3,26.66,26.25,27.1,224,0.0,-3.24,35.1,64.34,2.11,9.36,-5.49,-66.01,"2,270",0.89,2.25,1.0848,333 of 371,330 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
SMCI,42.92,40.25,40.17,43.0,"557,820",0.0,7.03,76.22,70.62,1.63,3.71,53.67,127.78,"2,428,355",2.75,1.25,0.9405,7 of 371,14 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
LAC,2.84,2.87,2.82,2.9,"2,524",0.0,-0.7,55.31,82.41,-3.44,-0.02,-9.4,-12.63,"177,392",0.16,1.17,0.9022,193 of 371,105 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
GH,59.44,60.23,58.72,60.26,"5,305",0.0,-8.64,53.07,77.46,13.89,17.36,-51.96,-64.02,"60,667",0.42,4.13,1.2045,145 of 371,172 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
MSTR,328.53,330.23,324.45,331.96,"496,368",0.0,-0.52,50.57,82.06,0.09,-5.55,67.68,23.51,"2,776,407",0.79,-0.35,1.0216,8 of 371,11 of 371,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#F87171
RIVN,13.94,14.01,13.69,14.2,"114,484",0.0,-3.46,43.92,69.29,-2.4,9.78,66.81,-56.6,"2,853,518",0.33,4.72,1.0475,23 of 371,10 of 371,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981
ITRI,118.76,120.51,118.64,120.86,484,0.0,-1.78,26.77,47.1,-0.44,-33.42,-1.22,-16.26,"2,958",2.57,28.66,,306 of 371,320 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
CNP,37.54,37.27,37.25,37.83,"2,177",0.0,-0.21,16.23,27.04,8.75,13.7,-6.73,29.66,"38,977",0.18,20.08,0.5786,208 of 371,198 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
ZS,282.29,281.35,279.0,284.34,"16,099",0.0,4.33,31.36,47.33,-1.68,-5.76,29.57,-83.84,"146,651",0.77,-22.01,1.1013,90 of 371,118 of 371,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171
BSY,53.51,54.32,53.26,54.32,"1,488",0.0,0.19,21.37,32.68,4.19,7.04,128.57,12.73,"64,952",0.0,1.65,0.3049,231 of 371,166 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#10B981
HLIT,9.91,9.85,9.83,9.99,478,0.0,1.43,37.62,56.29,8.92,20.24,0.0,16.59,"4,066",1.25,13.2,0.5816,307 of 371,309 of 371,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981
ASRT,0.8,0.8,0.78,0.81,365,0.0,-1.36,47.24,169.94,1.44,23.12,-1.88,63.68,"21,418",0.46,1.42,1.1927,321 of 371,231 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
MARA,15.93,15.41,15.35,15.99,"445,532",0.0,0.25,67.22,91.48,15.42,12.47,141.34,163.35,"2,584,193",1.79,4.42,1.1234,10 of 371,13 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
DKNG,45.91,46.35,45.44,46.51,"27,299",0.0,-3.71,34.79,48.27,-3.34,-1.24,-4.7,-34.88,"654,791",1.0,0.58,0.9459,59 of 371,47 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
F,11.49,11.67,11.45,11.68,"120,258",0.0,-1.12,24.29,46.95,-0.14,1.59,-11.27,15.82,"3,592,718",0.53,0.45,0.8733,21 of 371,6 of 371,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981
EGHT,2.07,2.06,2.03,2.1,176,0.0,4.55,57.92,73.62,-10.51,8.23,27.54,-10.66,"4,083",0.02,5.15,1.3571,341 of 371,308 of 371,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981
HTHT,37.21,37.19,36.83,37.6,"14,404",0.0,1.56,27.35,64.89,-46.78,-1.19,-0.01,422.83,"13,443",-0.15,-13.63,1.1967,94 of 371,255 of 371,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171
PDD,126.06,125.14,124.52,128.0,"69,795",0.0,1.34,37.73,41.35,7.74,-9.07,-44.74,-38.75,"1,906,596",3.19,5.04,1.0659,30 of 371,18 of 371,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981
BXMT,19.87,19.86,19.84,20.06,"1,413",0.0,2.26,20.7,43.99,5.07,19.03,-26.29,-6.73,"76,129",0.25,1.34,1.0658,237 of 371,156 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
LI,24.22,24.38,24.05,24.53,"13,186",0.0,0.5,42.51,59.59,-44.92,-11.35,-28.13,-14.96,"352,654",2.87,2.21,0.9245,105 of 371,72 of 371,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
FVRR,23.67,23.99,23.48,24.14,"1,667",0.0,1.15,41.14,55.51,1.45,4.95,-22.21,2.96,"29,629",0.83,7.49,0.9435,224 of 371,218 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
CSGS,65.31,65.08,64.04,65.63,24,0.0,0.34,23.93,47.79,33.89,23.29,4.35,4.35,91,0.0,18.18,0.9175,361 of 371,362 of 371,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#FFFFFF,#10B981
HOPE,11.0,11.17,10.99,11.19,17,0.0,-0.9,27.84,178.08,0.87,42.68,0.0,0.0,297,0.0,0.68,,362 of 371,360 of 371,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#10B981
UPHL,0.0,0.0,0.0,0.0,N/A,0.0,0.0,91.49,,,,,,N/A,,,,367 of 371,367 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BA,229.52,231.01,228.5,232.26,"59,023",0.0,-1.23,27.52,42.61,3.63,13.25,9.93,-27.32,"1,061,994",0.83,1.94,0.9827,37 of 371,29 of 371,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
BBIO,53.5,54.09,52.26,54.46,"8,032",0.0,3.2,41.04,66.46,1.24,-12.15,27.21,72.47,"77,322",0.13,3.67,0.8857,127 of 371,155 of 371,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981
DNMR,0.35,0.35,0.35,0.35,287,0.0,0.0,0.0,381.18,0.36,2.52,0.0,0.0,"21,238",0.0,0.0,,329 of 371,232 of 371,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,1.71,1.71,1.7,1.77,"7,951",0.0,3.64,90.62,143.44,-3.22,-12.61,91.68,48.42,"211,074",0.2,1.38,1.0246,128 of 371,100 of 371,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981,#10B981
