Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Skew 90 Moneyness 3m,Skew 80 Moneyness 3m,Skew 70 Moneyness 3m,Skew 90 Moneyness Vol 3m,Skew 80 Moneyness Vol 3m,Skew 70 Moneyness Vol 3m,IV Slope Call 90 3m,IV Slope Put 90 3m,IV Slope Call 80 3m,IV Slope Put 80 3m,IV Slope Call 70 3m,IV Slope Put 70 3m,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color,IV Slope Call 90 3m_Color,IV Slope Put 90 3m_Color,IV Slope Call 80 3m_Color,IV Slope Put 80 3m_Color,IV Slope Call 70 3m_Color,IV Slope Put 70 3m_Color
UPST,57.35,,,,"116,864",,,73.42,0.8,-3.99,,-23.19,-31.87,"530,970",11.96,-5.0,1.02,,,,,,,0.02,0.11,0.02,0.12,0.03,0.14,28 of 370,53 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
LITE,160.75,,,,"8,843",,,45.02,0.7,-2.58,,42.68,44.71,"60,105",0.47,-32.84,0.98,0.18,0.28,1.31,19.13,11.47,0.81,-0.39,0.1,-0.46,0.03,-0.58,-0.05,124 of 370,167 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171
BB,4.96,,,,"144,594",,,43.24,0.68,10.29,,23.63,343.35,"415,600",2.04,10.88,1.01,,,,,,,0.03,0.37,0.03,0.28,0.03,0.19,23 of 370,64 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
GDS,40.08,,,,"9,607",,,67.58,0.83,-3.45,,-4.97,-12.81,"102,599",3.79,-25.52,0.91,1.08,1.17,1.26,1.05,1.09,1.12,-0.26,-0.2,-0.15,0.02,-0.03,0.27,117 of 370,131 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981
EXPE,222.87,,,,"7,307",,,31.7,1.74,30.74,,-14.47,-7.22,"62,109",4.0,-19.41,1.4,0.83,0.91,0.99,1.08,1.02,0.96,1.43,-0.54,0.95,-0.54,0.4,-0.55,132 of 370,162 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
GRPN,22.74,,,,"10,113",,,81.25,1.12,44.38,,8.71,-10.11,"134,272",1.13,7.55,0.99,,,,,,,-0.01,0.09,-0.01,0.21,-0.01,3.11,114 of 370,116 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981
INSG,14.41,,,,"1,059",,,67.67,0.83,,,-8.15,-28.25,"5,693",2.69,-34.23,,,,,,,,,,,,,,250 of 370,292 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,7.37,,,,854,,,38.57,0.48,2.38,,4.02,-57.24,"41,459",0.4,-15.31,,,,,,,,,,,,,,266 of 370,188 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,73.67,,,,"67,356",,,40.54,0.51,-3.07,,47.75,80.93,"607,623",1.05,-16.53,1.01,1.11,1.2,1.31,1.0,1.0,1.0,0.03,0.04,0.04,0.04,0.04,0.03,41 of 370,48 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
W,86.82,,,,"18,759",,,59.74,0.71,-2.88,,23.18,-18.15,"256,042",0.05,-18.45,1.01,1.1,1.2,1.3,0.99,0.98,0.96,0.02,0.0,0.01,0.0,-0.0,0.0,83 of 370,90 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF
AMD,159.46,,,,"662,045",,,42.23,0.5,-11.69,3.74,12.13,-17.28,"3,725,117",0.99,-12.75,0.99,1.11,1.21,1.31,0.98,0.98,0.98,-0.01,-0.01,-0.02,-0.02,-0.02,-0.03,5 of 370,6 of 370,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
NCLH,25.04,,,,"33,966",,,42.39,0.49,-2.0,,121.71,24.0,"369,872",0.49,-25.7,1.01,1.11,1.2,1.31,1.0,1.01,1.01,0.03,-0.0,0.03,-0.0,0.04,-0.0,61 of 370,69 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF
AFRM,76.03,,,,"81,805",,,66.93,0.67,-0.93,,19.81,-28.4,"484,633",0.42,-16.98,0.98,1.1,1.19,1.29,1.0,1.01,1.02,0.14,0.01,0.13,-0.01,0.13,-0.04,35 of 370,56 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171
WKC,26.28,,,,35,,,24.1,1.76,7.41,,0.0,-14.63,440,0.23,0.69,,,,,,,,,,,,,,360 of 370,359 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,200.28,,,,744,,,41.14,0.45,,,-0.8,-45.45,"5,749",2.08,-43.17,,,,,,,,,,,,,,275 of 370,291 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CDP,29.29,,,,97,,,17.06,,,,8.99,-29.71,504,1.0,-20.5,,,,,,,,,,,,,,352 of 370,357 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CENX,27.99,,,,"8,252",,,54.87,0.63,0.42,,321.45,44.7,"65,677",0.35,-23.73,0.94,1.09,1.19,1.29,1.05,1.06,1.05,-0.25,-0.53,-0.21,-0.54,-0.17,-0.52,126 of 370,160 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
NTRA,162.97,,,,"1,988",,,37.77,0.53,-3.88,,47.92,-61.49,"19,058",-0.4,-1.0,1.19,1.11,1.2,1.31,0.99,1.01,1.02,0.06,-0.04,0.05,-0.03,0.05,-0.02,204 of 370,233 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
MTSI,129.39,,,,399,,,33.25,0.4,,,-51.28,9.32,"2,876",-3.3,-18.62,1.0,0.14,0.22,0.31,111.03,77.01,46.7,0.0,0.0,0.0,-0.07,0.0,-1.06,309 of 370,320 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171
FUBO,4.2,,,,"30,699",,,63.26,0.9,0.18,,-27.23,-45.23,"673,711",1.4,-0.74,0.99,1.11,1.19,1.28,0.93,0.94,0.96,-0.04,0.09,-0.01,0.09,0.02,0.09,66 of 370,43 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981
ABNB,123.7,,,,"33,996",,,29.43,0.38,-5.6,,66.35,-45.6,"296,133",0.93,-11.18,0.99,,,,,,,0.02,0.03,0.03,0.04,0.05,0.07,60 of 370,83 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
AVGO,334.53,,,,"263,787",,,36.81,1.47,0.69,,-17.35,-31.18,"2,050,397",1.83,-10.61,0.87,,,,,,,1.14,0.0,0.63,0.0,0.05,0.0,15 of 370,18 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF
NVAX,8.55,,,,"13,750",,,72.11,0.84,-2.58,,0.46,-47.03,"342,122",1.07,-4.87,0.97,1.05,1.14,1.24,1.23,1.25,1.26,-0.11,-0.3,-0.14,-0.26,-0.16,-0.22,97 of 370,72 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
VATE,4.79,,,,N/A,,,84.69,,,,,,N/A,,,,,,,,,,,,,,,,367 of 370,367 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,2.25,,,,310,,,60.6,0.83,-1.19,,-10.14,23.51,"4,755",0.0,0.34,,,,,,,,,,,,,,320 of 370,297 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WB,12.33,,,,"1,479",,,39.05,3.07,-4.83,,-5.01,-26.38,"62,373",0.12,-2.05,,,,,,,,,,,,,,229 of 370,161 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BILI,26.09,,,,"17,208",,,48.8,0.59,-4.35,,-20.2,-18.6,"324,152",1.76,-19.11,0.98,1.1,1.2,1.3,0.99,0.99,1.0,0.01,0.01,0.01,0.0,0.01,0.0,87 of 370,76 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF
CSGS,65.16,,,,30,,,25.07,1.77,1.89,,0.0,-14.29,68,0.0,-20.0,,,,,,,,,,,,,,361 of 370,363 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,104.93,,,,481,,,20.41,0.33,,,0.0,54.66,"1,317",0.3,-14.81,,,,,,,,,,,,,,298 of 370,337 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,2.02,,,,"8,836",,,92.51,1.27,-0.18,,-19.91,-54.59,"280,719",0.19,-10.66,1.44,,,,,,,0.19,0.66,0.22,0.77,0.24,0.89,125 of 370,86 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
SIRI,22.7,,,,"13,632",,,33.0,1.98,12.52,,28.53,-30.77,"414,645",0.39,-11.51,1.02,,,,,,,0.06,14.06,0.08,14.89,0.1,15.83,98 of 370,65 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
VRNS,59.54,,,,"1,701",,,27.57,0.38,5.85,,0.06,291.03,"6,529",29.34,-6.51,,,,,,,,,,,,,,219 of 370,283 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,58.99,,,,"1,214",,,50.49,0.56,3.0,,0.0,-35.25,"9,877",-0.42,-65.61,,,,,,,,,,,,,,242 of 370,266 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ASND,191.99,,,,"1,922",,,34.79,0.45,-11.68,,-10.89,-43.22,"9,333",-0.21,-15.09,1.04,0.15,0.23,0.32,143.5,89.95,51.24,-0.45,-0.97,-0.6,-2.1,-0.76,-2.74,207 of 370,268 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
FVRR,25.28,,,,"1,765",,,42.73,0.52,,,-15.67,-87.78,"29,397",0.24,-13.93,1.02,1.1,1.19,1.28,1.06,1.09,1.21,-1.18,-0.25,-0.93,-0.13,-0.76,-0.05,216 of 370,212 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
LI,24.36,,,,"79,945",,,44.37,0.61,-10.56,,103.06,232.77,"439,475",1.97,-5.3,0.99,1.11,1.2,1.3,0.99,0.97,0.95,-0.1,0.04,-0.12,-0.0,-0.14,-0.05,36 of 370,61 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171
Z,79.49,,,,"11,023",,,35.77,0.53,3.48,,31.16,-8.29,"158,272",0.37,-12.66,0.96,,,,,,,-0.05,0.15,-0.05,-0.29,-0.05,-0.5,110 of 370,110 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171
SPR,39.65,,,,"3,651",,,20.18,0.66,-29.21,,-0.05,-3.64,"40,463",0.01,-2.12,,,,,,,,,,,,,,163 of 370,190 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,54.75,,,,"1,370",,,30.13,1.24,0.7,,7.37,-56.06,"21,386",0.57,-12.29,,,,,,,,,,,,,,236 of 370,225 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
JD,34.5,,,,"211,400",,,33.81,1.93,-10.31,,-38.88,-54.56,"2,380,636",2.03,-7.47,2.44,0.49,0.57,0.66,0.82,0.71,0.6,-2.42,0.47,-0.99,0.33,1.39,0.17,17 of 370,13 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981
FOUR,79.12,,,,"2,365",,,39.44,0.46,-1.47,,-49.28,-84.0,"46,254",5.23,-27.78,0.96,1.11,1.21,1.31,0.98,0.93,0.9,-0.55,-0.39,-0.58,-0.32,-0.58,-0.23,193 of 370,180 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
IQ,2.63,,,,"11,538",,,48.06,0.9,54.04,,-7.78,-41.89,"606,303",0.21,-29.61,1.81,1.08,1.16,1.27,1.22,1.68,2.92,0.02,-0.53,0.69,-1.72,1.51,-2.94,107 of 370,49 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
LCII,95.05,,,,396,,,32.36,2.72,-34.0,,0.0,-13.35,947,0.0,-32.5,,,,,,,,,,,,,,310 of 370,346 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DBX,31.42,,,,"4,597",,,22.36,0.34,-1.31,,24.45,-23.94,"75,662",-0.07,-4.57,0.92,,,,,,,-0.03,0.0,-0.05,0.0,0.12,0.0,149 of 370,152 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF
MSTR,309.06,,,,"817,311",,,50.57,0.91,1.48,22.8,3.68,-18.21,"2,762,205",4.96,-5.54,1.0,1.1,1.19,1.29,0.99,0.99,0.99,0.08,-0.1,0.07,-0.1,0.05,-0.1,3 of 370,9 of 370,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
BBIO,50.05,,,,"3,129",,,41.38,0.65,-3.16,,-21.42,-31.61,"70,283",1.01,-11.83,0.88,1.11,1.2,1.3,0.96,0.94,0.93,-0.43,-0.1,-0.47,-0.11,-0.52,-0.11,172 of 370,155 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
BFH,59.59,,,,"1,117",,,35.27,,,,0.27,-5.74,"3,559",0.0,-47.84,,,,,,,,,,,,,,248 of 370,313 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,15.59,,,,"166,516",,,43.96,0.71,-3.1,,-25.24,-15.6,"2,589,300",1.63,-13.74,1.01,1.1,1.19,1.29,1.0,0.99,0.98,0.0,-0.05,-0.0,-0.09,-0.01,-0.13,20 of 370,12 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#F87171
CNP,38.81,,,,"2,112",,,16.08,1.0,1.58,,-7.85,55.07,"33,306",2.69,-15.19,,,,,,,,,,,,,,199 of 370,204 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,39.23,,,,272,,,27.27,2.26,18.72,,44.68,-97.69,"4,761",0.68,-64.61,,,,,,,,,,,,,,325 of 370,296 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,10.88,,,,11,,,27.93,,,,37.5,-38.89,238,0.0,-20.67,,,,,,,,,,,,,,363 of 370,362 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NET,216.34,,,,"10,974",,,37.4,0.57,-6.14,,-4.22,-36.12,"164,150",0.82,-18.33,1.0,1.1,1.2,1.3,1.0,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,111 of 370,107 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SO,94.53,,,,"6,550",,,15.1,1.8,-37.08,,27.48,-11.57,"81,385",1.21,-20.82,0.81,,,,,,,-0.34,0.28,-0.18,0.74,-0.04,1.27,137 of 370,144 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981
WDC,106.88,,,,"30,044",,,32.49,1.15,22.33,,-25.07,-39.3,"415,856",2.68,-1.18,0.72,,,,,,,1.75,-0.21,0.8,-0.17,-0.06,-0.13,67 of 370,63 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171
ORA,94.87,,,,651,,,22.55,0.56,-11.94,,-0.91,-12.73,"36,593",0.01,-2.79,1.8,,,,,,,1.36,-0.39,1.08,-0.45,0.82,-0.52,285 of 370,198 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
BSY,52.35,,,,535,,,21.29,0.51,0.26,,-15.75,-64.26,"59,273",-0.02,-10.98,0.93,1.09,1.2,1.31,0.01,0.01,0.02,2.52,-0.38,1.13,-0.45,-0.49,-0.54,291 of 370,169 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171
BA,221.26,,,,"345,428",,,26.61,0.41,2.43,,178.39,104.81,"1,055,394",1.02,-9.57,0.99,1.11,1.21,1.32,0.97,0.97,0.97,0.02,0.03,0.02,0.03,0.02,0.03,11 of 370,29 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
UBER,98.45,,,,"97,891",,,31.45,0.43,5.45,,25.31,-67.03,"1,432,206",0.73,-15.11,0.99,0.14,1.21,1.32,39.15,0.91,0.91,0.05,0.01,0.05,0.0,0.05,-0.0,31 of 370,22 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF
CCL,30.62,,,,"135,816",,,36.47,0.5,-2.3,,107.37,69.83,"1,243,365",2.37,-12.56,1.0,1.11,1.21,1.31,0.94,0.91,0.89,-0.01,-0.08,-0.01,-0.12,-0.0,-0.17,24 of 370,26 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#F87171
F,12.01,,,,"414,861",,,23.97,3.02,4.68,,267.13,197.75,"3,317,284",0.3,-8.89,1.15,0.58,0.58,0.58,0.08,0.06,0.05,41.1,-0.29,47.44,-0.29,54.63,-0.28,9 of 370,7 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171
PTON,8.56,,,,"94,598",,,71.96,0.86,-1.65,,9.17,10.48,"664,852",2.59,4.09,1.03,1.08,1.17,1.27,1.09,1.08,1.08,-0.04,0.04,-0.04,-0.03,-0.03,-0.11,33 of 370,44 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171
ZS,294.65,,,,"20,424",,,30.85,0.43,-7.96,,97.89,23.67,"114,393",-0.33,-22.02,1.1,1.11,1.21,1.31,0.97,1.05,1.18,0.12,0.03,0.1,-0.18,0.1,-0.54,79 of 370,126 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171
ITRI,123.97,,,,"1,670",,,26.42,0.41,-9.23,,0.12,2.33,"4,899",0.02,63.08,0.99,1.12,1.21,1.32,0.87,0.94,1.1,-0.01,-0.0,-0.01,-0.0,-0.0,-0.0,220 of 370,295 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,32.6,,,,745,,,27.94,,,,-0.27,-32.46,"6,207",-0.13,-49.71,,,,,,,,,,,,,,274 of 370,287 of 370,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HASI,30.51,,,,349,,,34.48,2.94,10.01,,-1.97,-90.38,"18,416",0.15,-41.94,,,,,,,,,,,,,,317 of 370,235 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,18.73,,,,"1,568",,,20.01,4.45,-11.98,,12.24,-22.49,"76,288",0.13,-1.1,,,,,,,,,,,,,,225 of 370,151 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,10.06,,,,842,,,37.21,0.75,42.85,,228.91,106.88,"4,138",0.17,-1.45,,,,,,,,,,,,,,268 of 370,304 of 370,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,77.15,,,,"3,425",,,32.59,0.41,-0.09,,-55.16,-35.33,"107,018",2.26,-25.95,0.93,1.11,1.21,1.32,1.0,0.91,0.8,-0.5,-0.46,-0.6,-0.42,-0.83,-0.37,167 of 370,127 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171
DKNG,42.32,,,,"49,737",,,34.8,0.49,-0.97,,-14.66,-25.56,"657,048",1.06,-8.76,1.02,,,,,,,0.03,-0.0,0.03,0.03,0.03,0.06,49 of 370,45 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PDD,129.99,,,,"96,743",,,37.21,0.39,-14.77,,38.25,-39.27,"1,834,741",0.36,-12.52,1.01,,,,,,,0.04,0.16,0.04,0.19,0.05,0.16,32 of 370,19 of 370,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
