Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
MARA,15.2,15.2,14.98,15.35,"157,106",0.07,-4.88,67.02,85.69,,,-41.66,-18.12,"2,473,425",6.58,6.79,0.9897,15 of 369,13 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
PEB,11.56,11.78,11.55,11.87,61,-1.95,3.77,39.22,66.16,,2.7,0.0,-26.51,968,47.11,51.96,1.2619,356 of 369,347 of 369,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#10B981
ON,48.88,49.44,47.85,49.5,"11,631",-0.47,-1.43,56.24,111.64,,,-10.58,-42.36,"330,979",0.71,7.63,0.9275,110 of 369,78 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
XMTR,51.79,50.02,49.13,51.87,807,4.25,4.67,80.36,71.26,,,-18.15,-22.18,"12,498",1.49,92.81,0.968,274 of 369,258 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
SPR,41.07,40.9,40.67,41.23,"3,831",0.56,-1.25,19.22,39.43,,-1.23,-3.33,-4.06,"41,071",0.29,0.1,1.1483,167 of 369,191 of 369,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
DUK,120.17,120.4,119.76,120.83,"10,694",-0.36,-1.89,16.04,17.04,,14.12,-11.22,-19.27,"137,542",0.31,1.97,0.8288,116 of 369,119 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
SHOP,146.22,147.4,144.08,148.57,"31,328",-0.41,3.5,53.94,109.18,,,0.89,-5.22,"496,719",1.89,2.98,0.8534,54 of 369,56 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
SOFI,25.96,25.81,25.05,26.1,"341,613",1.41,1.64,47.21,78.27,,,2.66,15.44,"3,840,586",2.53,5.1,0.9231,8 of 369,3 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BABA,141.2,139.88,138.77,141.22,"354,531",4.15,4.59,42.43,44.8,,-6.68,99.53,-53.87,"1,533,903",2.8,18.08,0.8886,7 of 369,20 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#10B981
XRX,3.83,3.9,3.74,3.9,"2,026",-2.3,-3.77,77.75,152.78,,,-29.41,28.96,"215,890",0.31,1.05,1.0287,216 of 369,96 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
HCI,174.9,175.05,173.19,180.47,"1,278",2.54,4.91,31.3,64.24,,-15.48,0.55,3.06,"6,860",0.65,3.33,0.8857,246 of 369,288 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
SEDG,33.44,34.42,31.77,34.55,"24,838",-2.85,-1.12,125.83,137.49,,,73.2,29.17,"351,991",0.86,0.82,0.8555,65 of 369,70 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PPL,35.65,35.91,35.51,35.96,"1,290",-0.86,-2.25,16.79,16.54,,-12.47,17.7,-33.54,"48,546",-10.76,-10.7,0.9085,243 of 369,180 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#F87171
IDCC,299.91,289.37,288.28,300.14,"1,107",4.21,10.38,32.06,44.36,,,7.06,9.82,"5,095",11.59,24.09,1.0408,256 of 369,296 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
AKAM,78.88,78.77,77.5,79.43,"5,316",0.41,-0.32,31.25,38.58,,,-18.69,95.08,"91,522",2.18,6.28,0.9108,145 of 369,139 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
BXMT,19.93,19.97,19.79,20.06,"2,273",-0.75,1.89,20.79,29.72,,-6.14,4.89,48.47,"75,286",-0.18,0.46,1.1654,208 of 369,156 of 369,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#10B981
CSGS,65.18,64.83,64.3,65.34,23,0.57,1.59,23.94,42.94,,,15.0,0.0,81,5.19,5.19,0.4845,360 of 369,361 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981
PCRX,26.74,26.43,25.66,26.81,470,1.1,0.26,35.0,57.52,,,-28.13,-28.46,"2,218",-0.85,0.27,1.047,303 of 369,329 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
LAZR,1.71,1.69,1.62,1.72,"5,192",3.01,0.59,91.43,147.79,,,-11.25,-56.98,"210,109",1.02,5.22,0.9532,149 of 369,99 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
RNG,32.44,31.85,31.63,32.76,"3,039",1.57,6.33,54.05,104.92,,89.8,28.94,32.88,"25,334",5.36,3.29,0.7412,182 of 369,223 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
MCS,15.91,15.4,15.41,15.96,409,3.11,3.04,35.06,94.59,,63.95,11.75,11.75,571,0.35,0.35,1.0267,314 of 369,354 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
SRPT,17.6,18.71,17.48,18.72,"21,966",-5.93,-3.3,147.57,109.4,,,17.55,87.6,"242,329",1.55,-0.17,0.9776,71 of 369,90 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171
CNP,37.32,37.64,37.12,37.74,"2,356",-1.22,-1.03,16.21,24.36,,-55.08,2.21,18.81,"38,629",-0.43,22.33,,206 of 369,195 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#10B981
WOLF,1.23,1.24,1.21,1.24,"38,865",-1.6,-0.81,278.92,283.93,,-1.13,72.59,-16.85,"1,023,062",0.52,4.06,0.7154,47 of 369,28 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#10B981
PLUG,1.44,1.47,1.43,1.49,"19,024",-1.37,-8.28,119.06,201.5,,,31.59,22.53,"1,057,399",0.67,1.08,0.9688,80 of 369,25 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
LNTH,53.63,54.09,52.9,54.52,"2,078",-2.05,-2.31,75.98,50.36,,,22.38,16.02,"13,979",-0.12,5.05,1.0331,213 of 369,251 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
CHTR,263.88,255.44,251.8,264.12,"17,216",0.91,-0.64,47.72,53.88,,,-16.57,-16.6,"85,547",2.85,8.24,0.9252,86 of 369,148 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
SNAP,7.22,7.29,7.11,7.3,"113,535",-1.23,1.12,58.03,92.21,,49.95,-4.7,-19.98,"2,001,333",2.28,9.65,0.9507,22 of 369,16 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
CHEF,64.84,64.2,63.52,64.84,948,1.36,2.69,34.71,37.61,,,-4.44,-11.4,"3,019",-0.13,1.82,1.0915,262 of 369,316 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
ZD,38.51,38.16,37.69,38.77,941,1.1,0.79,53.19,56.96,,,-21.12,-47.58,"4,842",-0.08,0.94,1.0614,264 of 369,299 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
OMER,4.21,4.2,4.15,4.29,"3,109",0.96,1.2,111.03,166.26,,,-22.55,-7.08,"60,970",0.12,4.79,0.8037,179 of 369,170 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
MITT,7.81,7.84,7.78,7.85,465,0.39,3.31,32.23,32.95,,16.01,0.0,23.02,"1,731",7.52,16.1,0.9483,305 of 369,333 of 369,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981
SPCE,3.25,3.24,3.17,3.3,"11,830",0.93,4.5,93.95,162.37,,9.47,53.72,-8.12,"224,329",0.44,-0.87,0.9955,108 of 369,94 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#F87171
DAY,69.34,69.1,68.87,69.37,"1,284",0.49,-0.62,50.47,35.78,,-71.19,-18.32,-45.89,"33,748",-0.33,0.92,1.1886,245 of 369,206 of 369,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#10B981
HLX,6.22,6.36,6.09,6.39,378,-2.05,-5.61,49.64,72.37,,-5.38,8.0,6.48,"4,391",0.14,-2.68,0.7959,317 of 369,302 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171
WGO,36.4,37.03,36.07,36.96,900,-1.06,1.17,47.04,47.52,,-36.77,-7.79,-13.46,"20,846",-0.72,-1.19,0.9128,269 of 369,231 of 369,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171
TGT,91.5,93.21,91.33,93.44,"89,266",-1.79,-4.67,33.02,45.21,,8.52,60.25,65.89,"715,507",1.65,9.56,0.8294,26 of 369,43 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
TVTX,21.2,21.62,20.91,21.79,"5,354",-2.03,21.14,61.05,86.43,,,220.22,53.37,"48,965",0.07,2.06,0.8656,144 of 369,178 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
AVGO,345.65,342.97,341.25,354.17,"469,693",3.21,16.23,35.46,45.75,,,-27.43,143.3,"1,989,296",6.57,12.56,0.9834,5 of 369,17 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
GCI,4.16,4.31,4.16,4.31,"1,514",-3.03,1.22,50.91,84.75,,75.22,0.46,89.49,"15,504",5.24,6.1,1.0682,233 of 369,247 of 369,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
BILI,22.56,22.39,22.29,22.59,"13,194",0.67,-3.01,45.47,58.98,,,-10.59,-4.76,"356,406",1.26,0.56,1.0304,100 of 369,69 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
ENPH,38.81,39.55,37.95,39.64,"32,000",-2.12,2.94,89.77,82.62,,,-54.09,-10.14,"502,291",3.75,4.11,0.9172,51 of 369,54 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
ETSY,58.2,54.27,54.15,58.33,"46,877",7.66,9.79,48.63,88.71,,,67.36,59.81,"341,026",3.95,2.74,0.8847,44 of 369,72 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CBRL,50.9,53.05,50.61,53.05,"5,598",-3.62,-14.91,58.16,55.68,,,88.29,54.05,"53,970",0.89,6.59,0.8891,141 of 369,176 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BA,230.95,231.7,228.09,232.2,"61,022",0.58,-1.59,27.82,42.38,,-14.85,-13.62,-3.05,"1,036,249",1.29,2.23,0.972,33 of 369,26 of 369,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
BILL,50.2,51.17,49.9,51.43,"11,564",-2.6,8.14,49.17,56.1,,-15.62,-74.37,-49.96,"167,816",4.28,5.36,0.9594,112 of 369,107 of 369,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
TTEK,35.71,36.03,35.21,36.06,"2,721",-1.05,-1.95,26.08,63.2,,,-4.83,-2.99,"26,869",-0.04,2.18,0.9547,196 of 369,220 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
UPST,68.22,66.71,65.71,68.73,"93,198",1.97,-6.91,72.32,84.0,,,87.33,27.76,"397,256",5.24,8.07,0.9845,25 of 369,63 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CVX,154.0,153.91,152.88,155.03,"41,988",0.22,-4.11,20.08,24.1,,20.76,26.6,50.24,"641,070",1.26,2.45,0.836,46 of 369,47 of 369,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
MMSI,92.33,93.05,91.21,93.23,843,-0.69,1.98,27.12,41.05,,,-0.12,16.28,"1,158",1.22,0.35,0.6613,273 of 369,341 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
BBIO,54.29,53.46,52.96,54.6,"10,580",1.7,4.89,41.08,144.46,,,85.94,77.46,"75,641",0.61,2.4,0.7224,118 of 369,155 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CHRS,1.37,1.29,1.28,1.39,"1,373",6.2,18.1,79.05,119.17,,,4.33,-3.65,"13,980",0.91,-2.46,2.632,239 of 369,250 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171
LI,23.8,23.6,23.49,23.89,"11,302",0.63,1.93,42.51,60.77,,,5.4,-55.93,"338,358",1.03,2.09,0.9537,113 of 369,75 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
XIFR,9.99,10.37,9.95,10.52,944,-3.85,-5.75,50.61,107.41,,61.45,-8.08,-45.4,"199,715",0.03,0.34,0.9134,263 of 369,102 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
NOG,24.69,24.87,24.18,24.98,"2,878",-0.6,-5.62,46.82,59.23,,9.66,7.99,5.31,"36,929",-0.44,1.38,0.7879,190 of 369,200 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981
DDD,2.17,2.13,2.05,2.17,"2,728",2.36,-5.65,106.9,109.17,,-3.66,-3.23,9.51,"87,278",0.39,3.35,0.8678,195 of 369,145 of 369,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
MTH,82.14,82.39,81.07,82.83,"1,059",-0.83,5.73,41.09,35.82,,18.95,9.74,24.88,"11,136",-0.09,2.04,0.8934,259 of 369,266 of 369,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981
FARO,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GEO,20.7,20.7,20.35,20.7,"14,728",0.34,-0.19,47.1,70.63,,-2.81,63.66,-18.89,"413,751",0.14,0.53,0.7474,94 of 369,61 of 369,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#10B981
BMRN,56.38,57.5,55.59,57.77,"2,983",-2.41,-3.24,27.22,40.26,,,14.91,100.07,"39,188",0.6,5.39,0.8657,185 of 369,194 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
VREX,11.67,11.69,11.46,11.77,213,0.17,1.04,70.16,91.36,,,0.0,-3.62,884,-0.34,1.03,0.9314,336 of 369,351 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981
HOPE,11.17,11.14,10.97,11.19,17,0.45,0.36,27.96,123.61,,,0.0,0.0,296,0.0,0.34,,361 of 369,359 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981
MMYT,100.2,100.45,99.51,101.4,545,-0.25,1.47,43.23,56.08,,,-2.68,35.91,"5,737",0.83,3.69,1.0618,296 of 369,294 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
PD,17.17,16.5,16.33,17.23,"2,901",4.25,2.57,45.34,71.25,,22.74,-10.49,6.19,"40,845",-0.04,26.13,0.7746,188 of 369,192 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#F87171,#10B981
W,87.06,90.0,86.9,90.44,"19,912",-2.85,16.7,64.47,57.42,,-15.91,-24.44,25.38,"297,894",4.38,3.94,0.9815,77 of 369,85 of 369,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
BE,53.44,57.48,53.32,58.75,"57,348",-6.36,0.94,75.74,102.75,,10.71,-26.73,-16.43,"597,895",4.09,8.08,0.8671,37 of 369,50 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
RPD,20.6,20.31,20.03,20.67,"12,365",1.38,-0.53,43.0,50.25,,,40.03,43.05,"37,629",-3.21,-1.16,0.8308,106 of 369,197 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171
IMAX,31.01,30.0,29.89,31.37,"1,924",4.13,8.58,30.2,22.32,,-41.45,207.84,243.57,"10,255",1.28,1.16,1.0255,219 of 369,272 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
KPTI,6.25,6.51,5.7,6.54,767,-5.3,-12.1,106.79,274.3,,,122.97,-33.99,"21,473",0.0,4.85,0.7591,280 of 369,227 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981
SMTC,60.62,61.03,60.08,61.32,"2,936",-0.08,4.36,57.47,59.82,,,8.9,-5.99,"41,386",0.09,0.74,0.903,186 of 369,190 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
MSFT,498.2,498.11,495.03,501.2,"210,818",0.65,-1.68,21.35,25.0,,,-41.4,-10.0,"2,355,470",4.15,6.58,0.969,11 of 369,14 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
XERS,7.77,7.89,7.76,7.92,918,-1.02,-0.77,58.96,86.21,,,8.0,-10.35,"13,076",-0.15,-0.15,1.0289,267 of 369,255 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#F87171
JAZZ,129.85,129.06,127.07,130.27,652,0.27,1.64,34.71,60.88,,,3.16,-7.78,"11,707",0.32,2.77,0.8233,291 of 369,264 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
NVMI,273.54,265.26,265.26,274.87,"2,733",6.98,3.87,51.39,50.86,,,-38.11,87.19,"13,667",0.84,18.07,0.9582,194 of 369,254 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
GRPN,22.75,24.01,22.57,24.02,"12,632",-5.25,-12.84,83.23,75.14,,,-7.08,45.95,"106,743",-7.65,-3.99,1.0202,103 of 369,128 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#F87171
PSN,75.0,75.42,73.61,75.52,707,-0.86,-6.37,29.53,32.82,,-46.99,-5.48,-76.11,"16,320",0.57,1.27,1.1629,286 of 369,243 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
VATE,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BYND,2.53,2.47,2.4,2.56,"28,442",2.85,1.2,67.77,141.79,,,45.54,125.14,"387,347",1.44,4.82,,59 of 369,65 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
DVAX,9.7,10.03,9.51,10.03,"3,193",-3.58,-4.15,40.35,138.93,,,-1.08,97.95,"11,951",-0.33,28.94,,178 of 369,261 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981
NICE,142.95,142.7,141.29,143.5,"3,833",1.81,1.13,40.3,41.04,,,83.57,66.65,"83,635",0.06,6.77,0.9357,166 of 369,150 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
Z,89.9,88.07,87.75,91.93,"19,428",2.29,6.63,33.64,46.11,,,34.5,180.02,"157,501",1.32,3.15,0.9577,78 of 369,111 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NBR,39.11,38.73,37.96,39.41,986,1.82,4.91,74.71,77.94,,-15.55,4.12,-0.9,"15,656",-0.18,2.15,1.0775,260 of 369,245 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#10B981
MOMO,8.12,8.58,7.96,8.59,"6,902",-4.69,-2.17,37.76,58.57,,,321.37,280.07,"46,753",1.65,5.77,0.8274,132 of 369,183 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
UNIT,7.26,6.48,6.47,7.48,"7,083",12.73,15.24,55.85,55.31,,,852.02,165.08,"39,722",-2.86,5.48,0.9068,131 of 369,193 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
GPN,87.42,87.21,85.91,87.6,"3,594",-0.41,-1.58,46.07,39.67,,-1.46,-48.6,-35.81,"121,145",0.51,9.85,0.8843,170 of 369,121 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
FVRR,24.21,23.87,23.35,24.42,"2,810",2.15,2.8,41.16,53.71,,18.69,87.58,91.94,"28,413",0.74,3.43,0.8961,192 of 369,217 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
AORT,43.44,43.95,42.92,43.73,105,-0.11,-1.12,48.74,54.21,,-13.01,6.06,0.0,512,-0.39,-2.48,0.8793,350 of 369,355 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171
PCG,14.56,15.04,14.45,15.06,"129,625",-3.51,-4.71,30.27,60.11,,11.71,-22.15,143.42,"2,581,678",4.19,8.39,0.7764,19 of 369,12 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
CSIQ,10.92,11.55,10.89,11.61,"7,581",-2.24,11.66,84.65,89.95,,,-26.0,-44.64,"78,109",5.18,4.26,0.7403,127 of 369,152 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
IQ,2.72,2.72,2.7,2.76,"14,740",0.37,2.64,49.76,93.47,,,4.59,-63.68,"849,795",-0.23,0.57,0.9839,93 of 369,33 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#10B981
REAL,8.23,8.74,8.14,8.79,"1,851",-5.07,7.86,91.37,119.1,,,-44.66,-0.96,"71,904",0.4,1.71,0.9274,221 of 369,160 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
HASI,27.78,28.2,27.56,28.08,"6,566",-1.45,-1.63,35.4,39.3,,5.11,123.56,115.42,"31,463",0.23,0.45,1.1044,136 of 369,211 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
WT,13.6,13.46,13.4,13.73,359,1.27,-0.07,28.41,46.87,,-8.4,2.28,22.53,"18,496",0.05,-0.37,1.0043,320 of 369,238 of 369,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#F87171
SATS,80.63,81.65,75.5,84.48,"118,786",19.91,30.49,137.15,86.29,,,213.77,54.22,"409,064",11.29,26.56,0.9516,21 of 369,62 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
OPK,1.42,1.36,1.36,1.42,"1,234",5.19,2.9,37.86,86.05,,,17.41,54.06,"75,744",-1.07,-0.97,1.2213,248 of 369,154 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171
PSEC,2.88,2.89,2.85,2.9,"2,520",-0.35,-3.36,26.04,113.09,,,28.11,-80.12,"108,059",-0.8,0.15,0.6487,203 of 369,126 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#10B981
INN,5.59,5.65,5.45,5.65,280,-0.89,2.01,42.12,73.84,,50.61,0.0,0.36,"1,235",1.15,1.31,0.7028,328 of 369,340 of 369,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#10B981
VRNS,57.57,56.03,56.0,57.71,431,2.75,-2.46,27.46,69.23,,,-30.15,82.63,"7,012",-2.23,28.57,0.958,311 of 369,287 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981
DXCM,78.0,79.65,77.74,79.65,"6,670",-3.12,3.53,44.09,40.55,,,28.96,-6.35,"150,707",0.72,-0.63,0.9874,135 of 369,113 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#F87171
PANW,197.38,195.01,194.8,197.9,"53,285",1.5,3.6,33.77,66.46,,,23.97,12.22,"775,344",1.43,-0.2,0.9556,39 of 369,37 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171
KRG,22.82,23.06,22.67,23.13,154,-1.89,0.0,23.45,31.93,,-22.76,1.99,161.02,501,30.81,49.11,,346 of 369,356 of 369,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
NMFC,10.56,10.62,10.52,10.66,512,-0.56,-0.94,17.52,72.54,,,0.0,-1.16,"1,358",-0.59,1.8,,299 of 369,338 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981
JOYY,63.68,63.6,62.9,64.76,798,1.77,17.8,29.03,34.04,,,4.45,41.49,"7,160",26.93,51.15,0.974,276 of 369,286 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NVCR,12.6,13.65,12.4,13.67,"2,695",2.61,2.19,67.63,84.3,,,76.03,14.0,"29,380",-0.11,1.7,1.2438,197 of 369,216 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
PRO,15.69,15.57,15.33,15.75,"2,911",1.23,1.23,48.03,53.55,,0.91,-2.87,-2.87,"5,680",-3.04,-0.33,,187 of 369,295 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171
EXAS,53.89,53.86,52.16,53.97,"2,886",0.15,13.64,40.33,61.5,,,-17.05,14.21,"55,039",3.19,3.39,0.8804,189 of 369,175 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
