Rank,Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,One_Yr_ATM_Rel_Error_Call (%),P90_Rel_Error_Call (%),One_Yr_ATM_Rel_Error_Put (%),P90_Rel_Error_Put (%)
276,TDOC,87.34177230470667,106.45569298592467,115.06329168170866,7.860000133514404,7.900000095367432,8.229999542236328,7.775000095367432,0.0,4.800001780192057,0.0,1.673103150064827,0.0,4.90758141926314,0.0,4.083002861342198,40.99799963562004,48.5928439133678,50.05604425573624,0.5037815259213205,-2.4605343072394845,40.44614552858591,72.54656579862043,59.1117943661326,12.468827930174564,11.063205936769805,58.53585413427383,61.3444518208472,73.53804418895322,84.13436991515975,1.6947899805346327,10.020608206380777,64.30005884620967,1.1476513547643823,3.3638054891606295,-17.483397189901286,1.5268888538629386,-23.481999933216983,27684.0,-21.639446347193527,-17.736903099277924,327997.0,2.1123121178536297,1.5816531945863916,148.0,N/A,31.68820756818048,N/A,145.57066208227798
277,NOTV,154.13532978711103,206.76691062144874,139.84962062317058,1.340000033378601,1.3300000429153442,1.375,1.2699999809265137,0.0,-13.548382283745497,0.0,-7.638889578757436,0.0,-11.290319851608272,0.0,-9.929077234685982,87.25359135213081,90.35722603047614,104.38985829269008,0.5037815259215117,-0.8710399737510444,78.36357564414959,177.74242561208752,135.97337781836788,12.468827930174564,10.697702162752403,137.45715110953958,137.5796351835427,131.58310557587723,N/A,N/A,N/A,N/A,N/A,N/A,5.262868517886035,-9.969938526594106,-27.193247283187148,193.0,-74.26666666666667,-38.33865814696485,4075.0,0.24600246002460024,14.950634696755994,6.0,N/A,N/A,N/A,N/A
278,CNK,112.53599993950499,91.70555857430517,100.42230386649614,28.5,28.25,28.64999961853028,27.979999542236328,0.0,4.895104600557182,0.0,0.2839897887447202,0.0,1.3083413115314917,0.0,2.9812273230323405,28.77602531807757,31.544206555041104,29.869862316893105,0.5037815259192807,-0.6726607042114936,27.37067982199844,39.22470999991282,33.47460995444196,12.219451371571072,10.94649874048897,33.8555116163509,32.94077474092382,127.36710788864617,89.58254412048028,-2.8082806468307617,109.14130759158371,N/A,N/A,N/A,-21.00181758223998,155.99974574522807,-97.49724557175307,23760.0,-3.1350646173916585,60.04310925501819,124198.0,9.734935500971902,9.814497161753524,120.0,N/A,6.69518208705578,N/A,N/A
279,MITK,95.55555962285361,92.62626696601124,86.36364161804053,9.8100004196167,9.899999618530272,10.029999732971191,9.65999984741211,0.0,-1.407029068664648,0.0,-5.353732481590957,0.0,-4.110901564126164,0.0,-2.9145725368053594,40.36409889933794,33.671862856342834,35.35570173151722,0.5037815259127677,0.6423895465686391,30.926856306532763,65.4567931523537,46.45152615816728,12.219451371571072,12.603859446891914,39.46056266616319,40.841528439767856,52.33980558576968,54.8308341340341,4.059816352176725,-10.188555560456164,59.90140476739505,19.67379301655718,142.1927530435927,-3.9133208077668624,-21.4582112629646,-16.98410385425246,359.0,70.95238095238095,95.1086956521739,3697.0,0.027056277056277056,1.3154288846259248,22.0,N/A,19.15172358391583,N/A,N/A
280,JPM,87.7887692179982,76.6637929076659,65.10732692054681,310.3900146484375,311.75,312.9100036621094,308.7721862792969,0.0,3.037453429388133,0.0,2.0257895309805143,0.0,2.3484749346711435,0.0,2.6528836329078183,16.654316788531574,17.889749979621104,17.065400409034872,0.503781525919514,-5.138146900338271,12.379116185616745,32.29448411171402,24.29502648141983,11.970074812967582,10.628622114044722,26.20067768612435,26.823210201420185,190.6211379583379,293.8570416758591,4.188816619710584,929.5301678789169,347.4731912196487,32120.126388143155,1303.3275397066545,-3.9841454574760444,564.8356045465924,-173.55573754930302,84803.0,19.04347459887418,16.892264431824447,817456.0,1.512903077589836,3.1401721997355434,870.0,N/A,1.5056460118092063,N/A,N/A
281,SOFI,56.00589591414147,47.420781779633614,29.882092258891163,27.25,27.13999938964844,27.459999084472656,26.1299991607666,0.0,5.743110267545424,0.0,4.5454558813200165,0.0,3.233077784472619,0.0,1.990625701901668,45.96457263319098,45.49108211296956,45.92840499434839,0.503781525921512,-1.764548340815146,42.2470785724282,76.11096684567654,60.26591406355362,11.471321695760599,9.18469314797764,64.00273247530562,60.93665523285596,68.37347439729177,70.98570109571224,-8.935431980399876,4.451401788029858,64.46127828549648,6.817693525950489,-0.7387041500214112,-36.20105211443306,-0.8223999652719267,-22.445069402943382,642448.0,34.46073219533022,97.9174625081638,4172497.0,1.954323452858828,4.040930192662248,566.0,0.9354525816054317,N/A,0.3661449074758164,28.43496205891761
282,STWD,96.53961072971977,93.68833153179182,93.04321884445336,20.229999542236328,20.280000686645508,20.479999542236328,20.174999237060547,0.0,-2.693609180520861,0.0,-1.4577222457371097,0.0,-1.7274501329927199,0.0,-1.87256925526476,12.677906004847472,17.338222526839616,16.778906994778964,0.5037815259223489,-4.631810250044003,15.18706174105854,28.573711262668724,22.206366075927775,11.471321695760599,7.467887832694317,22.30462860211774,20.59901955224125,379.05945311176816,437.17515757938304,-2.7296744822362946,1495.949180298062,N/A,N/A,N/A,-2.2588464505966197,1013.854074000543,-362.28054611698917,11193.0,3.123272526257601,85.06944444444444,163542.0,0.17395778461086134,7.209020289095021,74.0,N/A,N/A,N/A,N/A
283,COIN,96.20040155710481,59.22760233851323,50.73621182565682,326.0,320.5599975585937,328.489990234375,311.29998779296875,0.0,2.19435736677116,0.0,-1.0464622690833711,0.0,0.7638006853911042,0.0,-1.3406050146397908,39.41733043658059,62.430147052733744,71.839180576129,0.5037815259208263,-1.1959642667114352,65.33163063824503,97.63028690456625,81.69672560409204,11.471321695760599,11.216200525450482,75.26716307305203,83.16926726592463,62.57756094705956,64.78719968426945,2.219310313511113,-4.104851263547822,59.25306718701195,8.627737089565642,6.002654869409422,-4.491347235680547,-4.088470272203408,9.261619629069436,603990.0,260.87543616461926,150.90768604448286,1333805.0,1.034428689488838,-1.9819588102368138,1491.0,0.0113680533874313,11.247697056515646,0.389157439910172,10.205444188404174
284,LNT,94.06168244754224,97.15534455449283,91.42343641020383,63.9900016784668,63.86000061035156,64.43000030517578,63.77999877929688,0.0,0.04690837151907379,0.0,-1.2372456023020806,0.0,-0.5402878677314057,0.0,0.03136834738109516,13.315598605175303,15.233824377914202,16.357386331784728,0.503781525921288,-4.487091348326053,14.661827111045545,22.469391555225958,18.903689534940167,11.471321695760599,8.994034473228924,19.29262320334591,19.275633684057738,192.4230580951019,N/A,N/A,N/A,N/A,N/A,N/A,1.4570494107147334,610.5959717355556,-176.06567176331717,183.0,8.928571428571429,0.0,2454.0,0.163265306122449,7.114797031863815,33.0,N/A,74.74136694863121,N/A,N/A
285,PCT,98.86190767275109,58.95295751909231,61.83611100016266,13.479999542236328,13.18000030517578,13.770000457763672,12.960000038146973,0.0,1.5825100017219318,0.0,-0.9767100701914438,0.0,0.8791270519194417,0.0,-1.519755407174008,51.86774230858175,53.72698279519271,70.71389958554796,0.5037815259208533,-6.0703177932179555,64.4057204307676,155.56032254548248,95.09033626352213,11.221945137157107,16.485256105193702,78.63950534360875,79.61379573094025,77.41909572097624,76.52320180492687,-0.13740860905231947,4.597519127241521,74.96272375885337,4.016519906754986,1.757932207115776,-12.338596767787367,-0.20172610299432797,-6.705196135428281,9366.0,-40.487990850171556,-39.1185647425897,344425.0,0.21298077062960255,-0.8726259652273518,223.0,N/A,14.136124272868193,N/A,600.0199849787056
286,SIRI,92.88246319217387,98.98171346064227,96.10435605577808,23.15999984741211,23.1200008392334,23.6200008392334,22.975000381469727,0.0,-2.6890731519514177,0.0,-2.8979363384528947,0.0,-1.3366737163141644,0.0,-2.4416088077232154,37.72491178975924,36.75322785157471,37.4626912143571,0.503781525918839,-0.10118388631207734,30.531863395038105,65.39804221450282,49.002417725212055,10.972568578553615,11.070146175867245,41.48001464681043,45.23294540992774,238.44945690386464,294.952768764394,-4.656652136547979,683.8620519820452,N/A,N/A,N/A,3.3713469694470333,457.6914158688475,-200.98676568950754,39491.0,244.86944371670597,152.61306211219855,448806.0,0.490129126298372,2.104163965083027,211.0,N/A,86.60060917653321,N/A,N/A
287,LCII,88.83263150380739,87.25144047838816,116.40940823044997,99.98999786376952,98.6500015258789,102.41999816894533,98.40499877929688,0.0,-2.057007101039238,0.0,-5.153351120338543,0.0,-1.6138331698375668,0.0,-4.265981221105403,34.42402047835596,31.88119651836957,32.73359210436955,0.503781525918983,1.383463834225322,31.833855467012423,41.85241423109517,38.05283390854012,10.972568578553615,3.6078577808368193,37.26844746068701,35.83972251885728,311.44841728731046,N/A,N/A,N/A,N/A,N/A,N/A,1.3699489756730905,494.2574669242818,-278.7148251829409,457.0,0.0,0.8830022075055187,1392.0,0.0,-6.388702084734364,36.0,N/A,84.65056784995544,N/A,N/A
288,AVGO,72.21596204067265,55.235848936010576,46.1762534867502,358.989990234375,346.1700134277344,359.92999267578125,341.5,0.0,-3.2971528135433825,0.0,-3.742733162507989,0.0,-3.8211842692298945,0.0,-4.811123574870441,48.20314057707649,40.09104382593699,37.120815898666656,0.5037815259210984,-2.3213569499501143,31.49266164462948,77.67429319578734,52.829828912124285,10.723192019950124,9.108347594403392,54.71268507918033,56.11775659584573,132.5534596860195,190.66242325230954,0.9866721065601212,205.89962883278113,23.03878422245903,34.196187465229386,-44.26266501637654,-11.406494982538241,167.26650786039164,-95.43264378735284,240163.0,-37.59779453987523,-16.824650294552594,2261623.0,3.7157714148923437,3.763784715276465,1528.0,16.93395916379117,11.365091841990791,11.961676743341512,161.92084296320652
289,MSFT,93.45055014754072,76.4483897671989,83.8398045515483,510.6400146484375,510.0199890136719,511.2900085449219,505.9400024414063,0.0,1.6684595070037433,0.0,1.7983631209807145,0.0,1.6137676929258622,0.0,1.6188634770522494,14.6107355284155,16.249619938011033,19.051162405220516,0.5037815259228005,-5.311760248332244,17.704280586748634,32.53121513134571,22.764541991673205,10.224438902743142,19.607363193312032,25.969535433738077,24.511009351392,102.83251758105267,116.50340477552628,-13.396917035375768,312.65627342795773,4.90369939144293,-95.8161548147468,-80.11907606681412,-19.82121674657363,252.3125378695584,-83.78135517583215,313014.0,17.63065625951244,5.593506795802087,2501513.0,0.7018700701024686,2.4599685269515623,1582.0,194.2488972918323,68.53338901755122,N/A,296.03994204841
290,FUBO,74.10926026813878,75.53444270648691,38.2422802783098,4.289999961853027,4.210000038146973,4.340000152587891,4.139999866485596,0.0,8.60759265987067,0.0,1.2019277059821973,0.0,4.076740364116049,0.0,6.15384013460011,52.66751633364575,64.09195178337393,69.4952452240563,0.5037815259204858,-0.6852194347979296,59.39588418906848,218.8984413262619,110.61385021087852,9.72568578553616,25.253752860757327,168.11858147194488,147.22401831670223,92.59485863888635,N/A,N/A,N/A,85.12627569153163,-8.18741182634986,1.1937759229682634,-4.6487972823536925,7.815052193993559,-23.099613414830046,63310.0,42.06215640076293,67.48234173699107,676825.0,1.2572914375820028,8.104676217051093,126.0,N/A,N/A,N/A,20.6555756666784
291,OPK,92.80575360640265,129.49640077992035,116.5467641324115,1.3799999952316284,1.3899999856948853,1.4299999475479126,1.374500036239624,0.0,-2.127657595741337,0.0,-2.797200232183025,0.0,-0.6944520329984546,0.0,-1.8214243109128188,31.908258286332646,37.04804606556432,36.69815645194755,0.5037815259225669,-2.443294978926528,32.938059438361975,98.61080117623774,52.50320774397233,9.476309226932669,22.9199437119962,39.98773943504684,39.07065447376181,56.93080943316038,63.31940406078359,-10.997843357488215,-13.320350168347817,55.915753157790896,-20.573641338890255,10.884088592750379,-12.919962640326668,-33.975587073004064,-20.23265298121283,1758.0,-28.068739770867428,-67.21372622155913,70220.0,-0.3929245216108487,0.694046116783297,31.0,N/A,23.99128619820225,N/A,N/A
292,HCI,81.0979644003213,75.16537670152722,58.377243463656626,179.52999877929688,180.7899932861328,183.19000244140625,178.3000030517578,0.0,0.03343041075704237,0.0,-0.9098403342699362,0.0,0.15034806624257552,0.0,-0.3604483199088625,33.87950589564612,28.327326964583715,30.90212453378612,0.5037815259207457,-1.3652710392767937,29.340875684408086,49.698950591104676,38.182710978012835,8.977556109725686,14.196448058355282,32.33545563389241,39.43463891092844,75.63027120631341,69.64331963498488,-40.14613059919273,23.877485860709335,13.76849638384422,-88.94310804148509,-43.65760868037886,-58.5184331408827,22.113608010818247,-44.72814667252729,710.0,4.565537555228277,-31.796349663784824,7016.0,0.028514399771884805,1.6222479721900347,72.0,N/A,54.28667107214635,N/A,147.23175482294585
293,INSG,58.88364476322224,73.58490141654372,137.97168921883954,12.979999542236328,12.720000267028809,12.979999542236328,12.562000274658203,0.0,-2.9169809024754945,0.0,-7.826086295499852,0.0,-6.80978297225262,0.0,-4.473660297645466,80.70791285115422,70.14030231625682,67.93106571240126,0.5037815259214645,-2.746346282308664,63.64183523294097,151.45852892595124,105.02289028617153,8.977556109725686,7.565900549773967,69.53610028536326,86.12269228338893,87.95920016218638,103.89377111213958,1.4284446968744,-4.480176519775849,85.8114224292185,0.35051596569991295,4.0145819145507815,-27.6015081439965,-26.793339548006927,-20.028134449785114,1511.0,18.324197337509787,9.970887918486172,8676.0,0.5563282336578581,-3.4605541337487478,63.0,N/A,15.540279085975378,N/A,N/A
294,MTSI,103.88261967510246,81.0571042295555,75.8398466970107,131.3699951171875,131.8699951171875,133.42999267578125,129.88999938964844,0.0,-0.7704541711333307,0.0,0.6103515283934302,0.0,-0.5212231457796874,0.0,-0.1921008154083989,42.57367681093238,34.76209750622095,33.376348973902815,0.5037815259216791,-4.477730344033816,31.615393696099943,63.79712373964968,44.38218153438456,8.229426433915211,13.57164599324221,51.77909337454134,49.4181273858085,40.88623524535512,43.36870730153154,-3.6206010137294014,-20.673598106675005,36.674721093250014,-3.780617162039014,-5.780508625115114,-18.459694227693433,-7.797257064405591,-7.509886271452302,327.0,20.66420664206642,-33.67139959432049,3471.0,0.37593984962406013,-3.9834024896265556,69.0,N/A,40.46406199002485,N/A,19.234328654037185
295,AMD,80.57300989098538,66.87609951767425,93.17038820943158,159.27999877929688,159.16000366210938,161.6226043701172,155.75999450683594,0.0,0.5231868084776505,0.0,2.241925569611965,0.0,0.8817162455856329,0.0,0.49679913954570176,46.30804522232182,44.62980493086328,42.38368045804658,0.5037815259225445,-1.8458417905708648,40.26681129736108,62.50957888987113,50.56628442412276,7.98004987531172,10.80487222210737,54.24303757511292,50.92378537332738,48.2182438413632,50.09791594764449,-3.9866320118823815,-7.903724146112356,54.17859396364839,13.056077196635735,9.358031780080777,-4.468676784934527,-4.768053953464672,-5.83456338331662,1219971.0,130.89200243010146,68.15102526322462,4109591.0,1.1593124814461264,0.8204065110459624,1071.0,0.7456652133146924,4.908853108447659,0.5111812863674347,13.829704341928087
296,UPST,85.15853784877291,76.27715353707877,56.23898976606141,67.5250015258789,68.12000274658203,70.16000366210938,65.4000015258789,0.0,7.352940998097019,0.0,9.535301898730502,0.0,9.830936895723868,0.0,6.013945504553255,89.89554662214418,74.3109213671294,72.94202785080542,0.5037815259213894,-0.7381441683535135,62.47377731584247,112.94403718452966,92.66427360249153,7.73067331670823,5.377551638876547,87.41496470287338,92.78297540409976,79.205845122788,84.4342899019918,3.1574653267057524,3.7268264281067527,78.43918809710118,-2.0524734182117412,10.065106470934936,-17.713192922075375,2.922683220189547,-6.263817271982589,111135.0,-38.67703292519409,61.43957001743172,536317.0,6.389516511375561,4.506721695125967,514.0,N/A,N/A,N/A,9.64248344958047
297,TREE,46.02085320941566,68.20641757268038,76.73221851062169,73.83999633789062,75.7699966430664,77.34500122070312,73.33999633789062,0.0,1.7780747510272605,0.0,5.573359603029094,0.0,5.7058947058027405,0.0,2.372971751431683,42.41429740401099,58.02767779686424,66.06633756179345,0.5037815259210447,-3.7385868708532124,61.84788767808266,87.8671536944911,76.21110802708026,7.4812967581047385,6.578795227305835,73.9583547178279,73.2289883865221,71.08266878440918,N/A,N/A,N/A,69.64493258921637,12.684098851996811,18.411636424089497,-28.219459257360352,4.898632673771692,-5.016331222615733,956.0,-33.33333333333333,10.138248847926267,9257.0,0.2490794888455707,3.9878678948550883,67.0,N/A,54.458087080735126,N/A,N/A
298,NVAX,76.40047181301438,90.58402376206202,149.702025097206,8.5649995803833,8.390000343322754,8.779999732971191,8.319999694824219,0.0,6.6611838003270725,0.0,1.3285098296988704,0.0,5.65582779328152,0.0,3.870155519154804,87.3610278967119,69.25747950379946,73.18914230753147,0.503781525920662,-6.046613693378742,56.12729396992935,164.93558993717858,103.39117890340243,7.4812967581047385,17.823095194884175,81.87813955882652,80.71431722103146,85.93495071848575,N/A,N/A,N/A,79.34080908527214,N/A,N/A,-15.389588181374656,-2.058022596059308,-12.745808410954282,25069.0,-41.72710367271037,61.40226628895184,355501.0,4.074863429571816,5.986506509729564,150.0,N/A,17.297362629932028,N/A,13.931399974405531
299,VATE,112.21052470960116,181.47368180124383,82.10526516563014,4.699999809265137,4.75,4.960000038146973,4.650000095367432,0.0,-2.0833411978347622,0.0,-5.189625089894745,0.0,-2.745095472618093,0.0,-4.320988320531498,98.97937265422598,80.06099309583331,84.79339413709825,0.5037815259211144,-1.8315572603685932,80.31209367469728,142.52261166422775,107.49927604623149,7.231920199501247,10.578197074551765,112.75979662202926,110.91302215093825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
300,ASND,88.63169354289991,83.1654935311265,74.59291929179156,197.9600067138672,199.58999633789065,200.42999267578125,196.9499969482422,0.0,-0.1412423181690028,0.0,0.9713149120911865,0.0,-1.0564321326267956,0.0,0.22900608053037533,29.628864904029665,32.349715615197574,35.20922100300045,0.5037815259209295,-0.18572018749638686,32.61155558567111,50.59605668626542,42.14652374445873,7.231920199501247,9.020976212941884,42.955450906282735,43.68571939063549,51.00415849619541,53.97635528305429,0.6624148009831405,3.4300999547321145,49.3703524936585,0.24213249135543274,3.8985099178232208,-3.4701620242649263,-5.824836661831253,-15.794937493194958,2390.0,2.0059752454118653,46.44607843137255,10851.0,6.13262910798122,7.075192421551215,99.0,N/A,68.5912361437533,N/A,34.54939177414119
301,BL,99.89058830575482,91.70313781108581,93.54485611656168,55.15999984741211,54.84000015258789,56.03749847412109,54.6150016784668,0.0,2.29970645507359,0.0,-0.453802866777186,0.0,1.370296149695102,0.0,1.7797276067281704,32.43132817670863,27.80108536490096,29.75468510434632,0.5037815259205928,-2.5215888323216995,26.388971365533553,48.002658995639806,38.531165857038644,7.231920199501247,6.658932045892412,39.95364741147241,36.91349222691468,45.42019240451619,51.33140461683162,-0.9565733842781593,3.6819411681097676,36.483389035894994,8.238667230477748,1.2177452477468735,-4.906475676501906,-14.234053870891517,-15.665507300169875,1464.0,-25.420275089149264,-32.8132170720514,8249.0,0.1335275552318524,4.298899987356177,65.0,N/A,42.44539895247653,N/A,N/A
302,WKC,106.14737942028401,105.71563697395614,112.58620665797933,26.15999984741211,26.190000534057617,26.6200008392334,26.02499961853028,0.0,3.358357958930435,0.0,1.1196946710371922,0.0,2.7799275340065623,0.0,2.7437808800535657,23.308914218508484,26.81450852148415,24.105796066058677,0.5037815259211936,-1.2976496853709036,22.223594450665153,39.17137794449073,31.007048421188955,7.231920199501247,6.320746976246458,29.96881100560921,32.86311463914168,216.40599290184298,226.08810297774139,1.6318515079220897,296.40379055267306,N/A,N/A,N/A,-0.30248846122455625,318.56930957174944,-192.3001968357843,43.0,7.5,0.0,435.0,0.0,0.0,11.0,N/A,N/A,N/A,N/A
303,EXPE,73.08340848209264,76.85787519695208,61.6275866013218,224.97999572753903,225.17999267578125,228.1750030517578,222.97000122070312,0.0,4.046617108121045,0.0,1.7256921100907436,0.0,2.735252940700417,0.0,3.236413386164733,28.955720901700744,29.35535203066205,31.464541309946643,0.5037815259225383,-2.3840199668300412,24.33310295697872,55.96184198535062,42.489007363390094,6.982543640897755,9.36215668830962,45.6089679873883,40.84302538152226,118.43167723103984,N/A,N/A,N/A,9.56246406986188,N/A,N/A,-15.054898730053253,143.9077986126792,-86.9671359210932,10411.0,23.925723128199024,65.1491116751269,74661.0,1.933237763669875,6.21550105275138,362.0,N/A,7.840718645911799,4.73759086652052,368.1625200827094
304,MOMO,107.11513211566108,80.38267261366289,78.18040668102523,7.769999980926514,7.730000019073486,7.84499979019165,7.690000057220459,0.0,2.5065970861852347,0.0,2.6560398896752093,0.0,2.5490155868403663,0.0,2.5333340962727866,28.012561708273708,30.008319480413338,37.72887631531442,0.5037815259208276,0.4663612489643465,34.511527224325874,61.25439201366931,46.021537776955704,6.733167082294264,12.092366897242718,40.47235218455168,41.80014782233181,70.30560335422385,N/A,N/A,N/A,25.78751821449712,N/A,N/A,48.08800195674044,60.412027402830425,-32.576727038909425,1900.0,0.10537407797681769,69.64285714285714,50834.0,0.07283894718192019,1.345720608465081,32.0,N/A,431.1939607211765,N/A,54.200889896270326
305,CHRS,55.33333080197562,76.29629282957902,77.77777287204579,1.3799999952316284,1.350000023841858,1.434999942779541,1.340000033378601,0.0,4.545450029951333,0.0,1.5037579158775027,0.0,7.089545301085738,0.0,3.8759746514837947,65.36064464542501,72.00431211001104,74.83045624431749,0.5037815259212948,-1.2063645011718527,70.12742068437221,128.9631065420567,95.58295223975064,6.483790523690773,7.499059362593761,84.4856663100909,93.731744707892,120.41817926977976,N/A,N/A,N/A,61.25259313497784,-44.73656753248453,N/A,-46.58011390371353,-8.61993576919698,-45.58772302546227,2428.0,218.21756225425952,261.3095238095238,15526.0,0.6808896958692692,4.166387118416639,21.0,N/A,N/A,N/A,N/A
306,GDS,67.38913714093474,68.93373317646254,42.85002746506045,38.52000045776367,40.13999938964844,40.6349983215332,38.060001373291016,0.0,11.976740549808744,0.0,4.259738674411525,0.0,4.810414861359813,0.0,11.091661523431606,70.36171939938313,63.54710853760201,66.86624924435066,0.5037815259212707,0.8336056815370434,62.7558259039478,108.74456687775084,85.23852266486011,6.483790523690773,8.037020776467763,90.8827238464639,86.76606589013926,82.29991595382533,86.54140982855868,0.3097138700320365,3.738458669756147,79.71359288200975,-3.742435848510746,-0.8059580897793862,-37.80877060264333,-11.627346158693246,-15.433666709474679,22737.0,-38.38879254281379,16.319639842431062,131082.0,12.768410185822438,29.63655244029076,228.0,N/A,38.06136674666126,N/A,21.567494303454048
307,LITE,54.89164054873349,40.779969452527645,35.68017637195051,169.35499572753906,163.33999633789062,169.57769775390625,160.84500122070312,0.0,1.928981010406467,0.0,-0.9340177700846305,0.0,0.9360988216932828,0.0,-0.4487256734851613,47.8528525943593,42.82598755942124,42.42722945045477,0.5037815259217258,-2.4513294729194826,38.056198852124695,88.97910822937182,62.83573740338739,6.483790523690773,5.883461299535679,71.74170167460761,66.486271035245,69.64580095103847,71.18283781434396,5.089196874019351,-4.684516375261393,65.13473791629806,1.5138600097679038,6.470316163359727,-9.584963593071324,-30.533261803708623,-27.2185715005837,7630.0,10.531652904534262,19.536268212439293,88340.0,0.7056463104615771,16.426801623701827,276.0,N/A,67.32392540153747,N/A,13.613504795005865
308,ABNB,106.92370047937617,104.54545961220131,99.36688409203082,121.98999786376952,123.1999969482422,124.4499969482422,121.5199966430664,0.0,-1.3783918794302275,0.0,0.12189670277481617,0.0,-0.04016309378136409,0.0,-0.9294040314749523,32.98165034693435,29.44301819163145,29.585798370297155,0.5037815259209338,-2.176116447727201,26.065804845196674,49.64369079802384,37.604456521447155,5.486284289276807,10.725619863205822,41.32277383894863,39.26121484152851,36.7477957631946,N/A,N/A,N/A,37.34502085762818,-28.514190606937163,2.76191592885508,-34.064039795896996,-2.0782220216173424,-7.161997392897447,42763.0,99.85511987661822,3.6829599456890696,331991.0,0.4098162329570888,1.5216427381006987,496.0,0.1390325860208831,53.83199608922215,0.372063066574154,61.80282201278498
309,IQ,63.67041195157478,85.39325491535158,77.153553704721,2.6700000762939453,2.6700000762939453,2.7300000190734863,2.630000114440918,0.0,1.908404309880103,0.0,1.908404309880103,0.0,3.0188649368694445,0.0,2.7343817666407326,61.99256712406629,49.91730744752518,48.13270807485304,0.5037815259213606,-2.8372618079530163,44.12135485423209,76.09989811618418,62.68289133652531,5.236907730673317,6.047820393835948,62.82532859007639,66.3767739565286,78.31009189196863,88.38465912727875,6.115436426803082,-1.7514622342016346,62.05001611948511,14.567451879213989,-28.45949348599437,-24.961437693334176,-4.40265989636819,-30.177383817115583,13000.0,-14.383561643835616,-44.18444892877077,861899.0,0.24599201659951803,0.5487666166974843,71.0,N/A,25.67482323819858,N/A,64.64425405491185
310,FWONK,101.41149038305142,84.17957271051786,75.85767686349763,100.66000366210938,102.0199966430664,103.08000183105467,100.22000122070312,0.0,2.182521042792825,0.0,-0.11748849353742324,0.0,0.614938898564097,0.0,1.7358634122328682,24.86453015408191,22.231091915245468,20.42002075006004,0.5037815259229329,2.0293890234894785,19.473821695508477,33.169549386826525,25.401951936203425,4.987531172069826,8.818272901392582,26.99930845223824,26.97698859373043,29.95940261895033,N/A,N/A,N/A,35.06178195495432,26.641116200508964,-9.5794725328164,5.2348154367681925,-24.754387257234463,-9.539381868890292,292.0,-25.699745547073793,54.4973544973545,1550.0,2.7170311464546058,21.568627450980394,30.0,N/A,8.236164453817077,N/A,N/A
311,VRM,116.42883199287365,97.87779024762105,N/A,27.32999992370605,27.32999992370605,27.32999992370605,27.32999992370605,0.0,4.813035950320414,0.0,3.4052198567474976,0.0,3.4052198567474976,0.0,5.317915684755765,57.720498301058186,50.22524095169869,65.92459763175377,0.5037815259211527,0.5769227084736557,65.79385890754344,78.14863619674551,69.53571170604694,4.444444444444445,5.246393145963258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
312,CENX,64.05303065058722,73.18181808329808,53.82575849801493,25.815000534057617,26.39999961853028,26.82999992370605,25.55010032653809,0.0,14.682364600490944,0.0,7.667206874669335,0.0,9.287172128313664,0.0,13.935791285615128,43.66906702838816,45.20451699865329,54.46536421370856,0.5037815259207666,-0.5270739133763808,51.98289437515907,83.67713978021463,66.91981473173064,4.239401496259352,5.056649640021966,69.33699122798815,66.3506965953415,61.32129198684419,63.487961435011265,-2.932435575548516,7.7619201655255,58.83879779993565,-3.0183857275730883,3.022483213245585,-26.188668388516067,-2.1408398646942954,-6.855927773135626,3956.0,-72.33372963144275,-18.717896034518184,84663.0,7.701408235698202,19.017361355169747,111.0,N/A,90.56016680217712,N/A,9.80617635380884
